date	post_id	title	url	text_chars	file	kind
2009-10-04	1207	twittering on 2009-10-04	https://www.chesnok.com/daily/2009/10/04/twittering-on-2009-10-04/	2083	by/2009--twittering-on-2009-10-04.md	tweet-digest
2009-10-04	1201	User Group Idea: The After-party	https://www.chesnok.com/daily/2009/10/04/user-group-idea-the-after-party/	1780	by/2009--user-group-idea-the-after-party.md	post
2009-10-04	1194	Snow Leopard and PostgreSQL: installation help links	https://www.chesnok.com/daily/2009/10/04/snow-leopard-and-postgresql-installation-help-links/	1385	by/2009--snow-leopard-and-postgresql-installation-help-links.md	post
2009-10-03	1193	twittering on 2009-10-03	https://www.chesnok.com/daily/2009/10/03/twittering-on-2009-10-03/	298	by/2009--twittering-on-2009-10-03.md	tweet-digest
2009-10-02	1192	twittering on 2009-10-02	https://www.chesnok.com/daily/2009/10/02/twittering-on-2009-10-02/	1439	by/2009--twittering-on-2009-10-02.md	tweet-digest
2009-10-01	1191	twittering on 2009-10-01	https://www.chesnok.com/daily/2009/10/01/twittering-on-2009-10-01-2/	521	by/2009--twittering-on-2009-10-01-2.md	tweet-digest
2009-10-01	1190	twittering on 2009-10-01	https://www.chesnok.com/daily/2009/10/01/twittering-on-2009-10-01/	521	by/2009--twittering-on-2009-10-01.md	tweet-digest
2009-09-30	1189	twittering on 2009-09-30	https://www.chesnok.com/daily/2009/09/30/twittering-on-2009-09-30/	646	by/2009--twittering-on-2009-09-30.md	tweet-digest
2009-09-29	1188	twittering on 2009-09-29	https://www.chesnok.com/daily/2009/09/29/twittering-on-2009-09-29/	1478	by/2009--twittering-on-2009-09-29.md	tweet-digest
2009-09-28	1185	twittering on 2009-09-28	https://www.chesnok.com/daily/2009/09/28/twittering-on-2009-09-28/	2524	by/2009--twittering-on-2009-09-28.md	tweet-digest
2009-09-28	1171	Responding to offensive presentations at conferences	https://www.chesnok.com/daily/2009/09/28/responding-to-offensive-presentations-at-conferences/	2763	by/2009--responding-to-offensive-presentations-at-conferences.md	post
2009-09-28	1156	User Group Idea: Present what you do for work	https://www.chesnok.com/daily/2009/09/28/user-group-idea-present-what-you-do-for-work/	2105	by/2009--user-group-idea-present-what-you-do-for-work.md	post
2009-09-27	1155	Weekly tweet digest for 2009-09-27	https://www.chesnok.com/daily/2009/09/27/weekly-tweet-digest-for-2009-09-27/	5952	by/2009--weekly-tweet-digest-for-2009-09-27.md	tweet-digest
2009-09-27	1154	twittering on 2009-09-27	https://www.chesnok.com/daily/2009/09/27/twittering-on-2009-09-27/	1426	by/2009--twittering-on-2009-09-27.md	tweet-digest
2009-09-25	1153	twittering on 2009-09-25	https://www.chesnok.com/daily/2009/09/25/twittering-on-2009-09-25/	665	by/2009--twittering-on-2009-09-25.md	tweet-digest
2009-09-24	1152	twittering on 2009-09-24	https://www.chesnok.com/daily/2009/09/24/twittering-on-2009-09-24/	1249	by/2009--twittering-on-2009-09-24.md	tweet-digest
2009-09-24	1151	twittering on 2009-09-24	https://www.chesnok.com/daily/2009/09/24/twittering-on-2009-09-24-2/	1249	by/2009--twittering-on-2009-09-24-2.md	tweet-digest
2009-09-23	1150	twittering on 2009-09-23	https://www.chesnok.com/daily/2009/09/23/twittering-on-2009-09-23/	225	by/2009--twittering-on-2009-09-23.md	tweet-digest
2009-09-22	1149	twittering on 2009-09-22	https://www.chesnok.com/daily/2009/09/22/twittering-on-2009-09-22-3/	802	by/2009--twittering-on-2009-09-22-3.md	tweet-digest
2009-09-21	1148	twittering on 2009-09-22	https://www.chesnok.com/daily/2009/09/21/twittering-on-2009-09-22-2/	1575	by/2009--twittering-on-2009-09-22-2.md	tweet-digest
2009-09-21	1147	twittering on 2009-09-22	https://www.chesnok.com/daily/2009/09/21/twittering-on-2009-09-22/	1575	by/2009--twittering-on-2009-09-22.md	tweet-digest
2009-09-20	1146	Weekly tweet digest for 2009-09-20	https://www.chesnok.com/daily/2009/09/20/weekly-tweet-digest-for-2009-09-20/	5529	by/2009--weekly-tweet-digest-for-2009-09-20.md	tweet-digest
2009-09-19	1145	twittering on 2009-09-19	https://www.chesnok.com/daily/2009/09/19/twittering-on-2009-09-19/	894	by/2009--twittering-on-2009-09-19.md	tweet-digest
2009-09-18	1144	twittering on 2009-09-18	https://www.chesnok.com/daily/2009/09/18/twittering-on-2009-09-18/	1889	by/2009--twittering-on-2009-09-18.md	tweet-digest
2009-09-18	1137	User Group Idea: Patch Review Party	https://www.chesnok.com/daily/2009/09/18/user-group-idea-patch-review-party/	2823	by/2009--user-group-idea-patch-review-party.md	post
2009-08-16	1131	Weekly tweet digest for 2009-08-16	https://www.chesnok.com/daily/2009/08/16/weekly-tweet-digest-for-2009-08-16/	1765	by/2009--weekly-tweet-digest-for-2009-08-16.md	tweet-digest
2009-08-11	1130	twittering on 2009-08-11	https://www.chesnok.com/daily/2009/08/11/twittering-on-2009-08-11/	349	by/2009--twittering-on-2009-08-11.md	tweet-digest
2009-08-10	1129	twittering on 2009-08-10	https://www.chesnok.com/daily/2009/08/10/twittering-on-2009-08-10/	1414	by/2009--twittering-on-2009-08-10.md	tweet-digest
2009-08-09	1128	Weekly tweet digest for 2009-08-09	https://www.chesnok.com/daily/2009/08/09/weekly-tweet-digest-for-2009-08-09/	8940	by/2009--weekly-tweet-digest-for-2009-08-09.md	tweet-digest
2009-08-09	1127	twittering on 2009-08-09	https://www.chesnok.com/daily/2009/08/09/twittering-on-2009-08-09/	1180	by/2009--twittering-on-2009-08-09.md	tweet-digest
2009-08-08	1126	twittering on 2009-08-08	https://www.chesnok.com/daily/2009/08/08/twittering-on-2009-08-08/	120	by/2009--twittering-on-2009-08-08.md	tweet-digest
2009-08-07	1125	twittering on 2009-08-07	https://www.chesnok.com/daily/2009/08/07/twittering-on-2009-08-07-3/	3844	by/2009--twittering-on-2009-08-07-3.md	tweet-digest
2009-08-06	1123	twittering on 2009-08-07	https://www.chesnok.com/daily/2009/08/06/twittering-on-2009-08-07-2/	540	by/2009--twittering-on-2009-08-07-2.md	tweet-digest
2009-08-06	1122	twittering on 2009-08-07	https://www.chesnok.com/daily/2009/08/06/twittering-on-2009-08-07/	540	by/2009--twittering-on-2009-08-07.md	tweet-digest
2009-08-05	1121	twittering on 2009-08-05	https://www.chesnok.com/daily/2009/08/05/twittering-on-2009-08-05/	206	by/2009--twittering-on-2009-08-05.md	tweet-digest
2009-08-04	1120	twittering on 2009-08-04	https://www.chesnok.com/daily/2009/08/04/twittering-on-2009-08-04/	1740	by/2009--twittering-on-2009-08-04.md	tweet-digest
2009-08-03	1119	twittering on 2009-08-03	https://www.chesnok.com/daily/2009/08/03/twittering-on-2009-08-03/	1298	by/2009--twittering-on-2009-08-03.md	tweet-digest
2009-08-02	1118	Weekly tweet digest for 2009-08-02	https://www.chesnok.com/daily/2009/08/02/weekly-tweet-digest-for-2009-08-02/	6014	by/2009--weekly-tweet-digest-for-2009-08-02.md	tweet-digest
2009-08-02	1117	twittering on 2009-08-02	https://www.chesnok.com/daily/2009/08/02/twittering-on-2009-08-02/	910	by/2009--twittering-on-2009-08-02.md	tweet-digest
2009-08-01	1116	twittering on 2009-08-01	https://www.chesnok.com/daily/2009/08/01/twittering-on-2009-08-01/	297	by/2009--twittering-on-2009-08-01.md	tweet-digest
2009-07-31	1115	twittering on 2009-07-31	https://www.chesnok.com/daily/2009/07/31/twittering-on-2009-07-31/	730	by/2009--twittering-on-2009-07-31.md	tweet-digest
2009-07-30	1114	twittering on 2009-07-30	https://www.chesnok.com/daily/2009/07/30/twittering-on-2009-07-30/	565	by/2009--twittering-on-2009-07-30.md	tweet-digest
2009-07-30	1112	My thoughts about community management	https://www.chesnok.com/daily/2009/07/30/my-thoughts-about-community-management/	2564	by/2009--my-thoughts-about-community-management.md	post
2009-07-29	1111	twittering on 2009-07-29	https://www.chesnok.com/daily/2009/07/29/twittering-on-2009-07-29-2/	2848	by/2009--twittering-on-2009-07-29-2.md	tweet-digest
2009-07-29	1103	OpenSQL Camp comes to Portland! November 14-15, 2009	https://www.chesnok.com/daily/2009/07/29/opensql-camp-comes-to-portland-november-14-15-2009/	1430	by/2009--opensql-camp-comes-to-portland-november-14-15-2009.md	post
2009-07-28	1109	twittering on 2009-07-29	https://www.chesnok.com/daily/2009/07/28/twittering-on-2009-07-29/	440	by/2009--twittering-on-2009-07-29.md	tweet-digest
2009-07-27	1102	twittering on 2009-07-27	https://www.chesnok.com/daily/2009/07/27/twittering-on-2009-07-27/	212	by/2009--twittering-on-2009-07-27.md	tweet-digest
2009-07-26	1101	Weekly tweet digest for 2009-07-26	https://www.chesnok.com/daily/2009/07/26/weekly-tweet-digest-for-2009-07-26/	7469	by/2009--weekly-tweet-digest-for-2009-07-26.md	tweet-digest
2009-07-26	1100	twittering on 2009-07-26	https://www.chesnok.com/daily/2009/07/26/twittering-on-2009-07-26/	242	by/2009--twittering-on-2009-07-26.md	tweet-digest
2009-07-24	1099	twittering on 2009-07-24	https://www.chesnok.com/daily/2009/07/24/twittering-on-2009-07-24/	620	by/2009--twittering-on-2009-07-24.md	tweet-digest
2009-07-23	1098	twittering on 2009-07-23	https://www.chesnok.com/daily/2009/07/23/twittering-on-2009-07-23/	1013	by/2009--twittering-on-2009-07-23.md	tweet-digest
2009-07-22	1097	twittering on 2009-07-22	https://www.chesnok.com/daily/2009/07/22/twittering-on-2009-07-22/	2885	by/2009--twittering-on-2009-07-22.md	tweet-digest
2009-07-21	1096	twittering on 2009-07-21	https://www.chesnok.com/daily/2009/07/21/twittering-on-2009-07-21/	2580	by/2009--twittering-on-2009-07-21.md	tweet-digest
2009-07-20	1095	twittering on 2009-07-20	https://www.chesnok.com/daily/2009/07/20/twittering-on-2009-07-20/	119	by/2009--twittering-on-2009-07-20.md	tweet-digest
2009-07-19	1094	Weekly tweet digest for 2009-07-19	https://www.chesnok.com/daily/2009/07/19/weekly-tweet-digest-for-2009-07-19-2/	5216	by/2009--weekly-tweet-digest-for-2009-07-19-2.md	tweet-digest
2009-07-19	1093	Weekly tweet digest for 2009-07-19	https://www.chesnok.com/daily/2009/07/19/weekly-tweet-digest-for-2009-07-19/	5216	by/2009--weekly-tweet-digest-for-2009-07-19.md	tweet-digest
2009-07-19	1092	twittering on 2009-07-19	https://www.chesnok.com/daily/2009/07/19/twittering-on-2009-07-19-2/	1781	by/2009--twittering-on-2009-07-19-2.md	tweet-digest
2009-07-19	1091	twittering on 2009-07-19	https://www.chesnok.com/daily/2009/07/19/twittering-on-2009-07-19/	1781	by/2009--twittering-on-2009-07-19.md	tweet-digest
2009-07-18	1089	twittering on 2009-07-18	https://www.chesnok.com/daily/2009/07/18/twittering-on-2009-07-18/	1016	by/2009--twittering-on-2009-07-18.md	tweet-digest
2009-07-17	1088	twittering on 2009-07-17	https://www.chesnok.com/daily/2009/07/17/twittering-on-2009-07-17/	656	by/2009--twittering-on-2009-07-17.md	tweet-digest
2009-07-16	1087	twittering on 2009-07-16	https://www.chesnok.com/daily/2009/07/16/twittering-on-2009-07-16/	590	by/2009--twittering-on-2009-07-16.md	tweet-digest
2009-07-15	1085	twittering on 2009-07-15	https://www.chesnok.com/daily/2009/07/15/twittering-on-2009-07-15-2/	770	by/2009--twittering-on-2009-07-15-2.md	tweet-digest
2009-07-15	1084	twittering on 2009-07-15	https://www.chesnok.com/daily/2009/07/15/twittering-on-2009-07-15/	770	by/2009--twittering-on-2009-07-15.md	tweet-digest
2009-07-14	1083	twittering on 2009-07-14	https://www.chesnok.com/daily/2009/07/14/twittering-on-2009-07-14-2/	203	by/2009--twittering-on-2009-07-14-2.md	tweet-digest
2009-07-14	1082	twittering on 2009-07-14	https://www.chesnok.com/daily/2009/07/14/twittering-on-2009-07-14/	203	by/2009--twittering-on-2009-07-14.md	tweet-digest
2009-07-12	1081	twittering on 2009-07-12	https://www.chesnok.com/daily/2009/07/12/twittering-on-2009-07-12-2/	422	by/2009--twittering-on-2009-07-12-2.md	tweet-digest
2009-07-12	1080	twittering on 2009-07-12	https://www.chesnok.com/daily/2009/07/12/twittering-on-2009-07-12/	422	by/2009--twittering-on-2009-07-12.md	tweet-digest
2009-07-11	1079	twittering on 2009-07-11	https://www.chesnok.com/daily/2009/07/11/twittering-on-2009-07-11-2/	801	by/2009--twittering-on-2009-07-11-2.md	tweet-digest
2009-07-11	1078	twittering on 2009-07-11	https://www.chesnok.com/daily/2009/07/11/twittering-on-2009-07-11/	801	by/2009--twittering-on-2009-07-11.md	tweet-digest
2009-07-10	1077	twittering on 2009-07-10	https://www.chesnok.com/daily/2009/07/10/twittering-on-2009-07-10-2/	691	by/2009--twittering-on-2009-07-10-2.md	tweet-digest
2009-07-10	1076	twittering on 2009-07-10	https://www.chesnok.com/daily/2009/07/10/twittering-on-2009-07-10/	691	by/2009--twittering-on-2009-07-10.md	tweet-digest
2009-07-09	1075	twittering on 2009-07-09	https://www.chesnok.com/daily/2009/07/09/twittering-on-2009-07-09/	366	by/2009--twittering-on-2009-07-09.md	tweet-digest
2009-07-08	1074	twittering on 2009-07-08	https://www.chesnok.com/daily/2009/07/08/twittering-on-2009-07-08/	550	by/2009--twittering-on-2009-07-08.md	tweet-digest
2009-07-07	1073	twittering on 2009-07-07	https://www.chesnok.com/daily/2009/07/07/twittering-on-2009-07-07/	1490	by/2009--twittering-on-2009-07-07.md	tweet-digest
2009-07-06	1072	twittering on 2009-07-06	https://www.chesnok.com/daily/2009/07/06/twittering-on-2009-07-06/	844	by/2009--twittering-on-2009-07-06.md	tweet-digest
2009-07-06	1065	FOSS resources and articles related to Africa	https://www.chesnok.com/daily/2009/07/06/foss-resources-and-articles-related-to-africa/	3799	by/2009--foss-resources-and-articles-related-to-africa.md	post
2009-07-05	1064	twittering on 2009-07-05	https://www.chesnok.com/daily/2009/07/05/twittering-on-2009-07-05-2/	2456	by/2009--twittering-on-2009-07-05-2.md	tweet-digest
2009-07-05	1063	twittering on 2009-07-05	https://www.chesnok.com/daily/2009/07/05/twittering-on-2009-07-05/	2456	by/2009--twittering-on-2009-07-05.md	tweet-digest
2009-07-04	1062	twittering on 2009-07-04	https://www.chesnok.com/daily/2009/07/04/twittering-on-2009-07-04/	1550	by/2009--twittering-on-2009-07-04.md	tweet-digest
2009-07-03	1061	twittering on 2009-07-03	https://www.chesnok.com/daily/2009/07/03/twittering-on-2009-07-03-2/	1523	by/2009--twittering-on-2009-07-03-2.md	tweet-digest
2009-07-03	1060	twittering on 2009-07-03	https://www.chesnok.com/daily/2009/07/03/twittering-on-2009-07-03/	1523	by/2009--twittering-on-2009-07-03.md	tweet-digest
2009-07-02	1059	twittering on 2009-07-02	https://www.chesnok.com/daily/2009/07/02/twittering-on-2009-07-02-2/	422	by/2009--twittering-on-2009-07-02-2.md	tweet-digest
2009-07-02	1058	twittering on 2009-07-02	https://www.chesnok.com/daily/2009/07/02/twittering-on-2009-07-02/	422	by/2009--twittering-on-2009-07-02.md	tweet-digest
2009-07-01	1057	twittering on 2009-07-01	https://www.chesnok.com/daily/2009/07/01/twittering-on-2009-07-01/	1417	by/2009--twittering-on-2009-07-01.md	tweet-digest
2009-06-30	1056	twittering on 2009-06-30	https://www.chesnok.com/daily/2009/06/30/twittering-on-2009-06-30/	470	by/2009--twittering-on-2009-06-30.md	tweet-digest
2009-06-29	1055	twittering on 2009-06-29	https://www.chesnok.com/daily/2009/06/29/twittering-on-2009-06-29-2/	736	by/2009--twittering-on-2009-06-29-2.md	tweet-digest
2009-06-29	1054	twittering on 2009-06-29	https://www.chesnok.com/daily/2009/06/29/twittering-on-2009-06-29/	736	by/2009--twittering-on-2009-06-29.md	tweet-digest
2009-06-28	1053	twittering on 2009-06-28	https://www.chesnok.com/daily/2009/06/28/twittering-on-2009-06-28/	171	by/2009--twittering-on-2009-06-28.md	tweet-digest
2009-06-26	1052	twittering on 2009-06-26	https://www.chesnok.com/daily/2009/06/26/twittering-on-2009-06-26/	857	by/2009--twittering-on-2009-06-26.md	tweet-digest
2009-06-25	1051	twittering on 2009-06-25	https://www.chesnok.com/daily/2009/06/25/twittering-on-2009-06-25/	2673	by/2009--twittering-on-2009-06-25.md	tweet-digest
2009-06-24	1050	twittering on 2009-06-24	https://www.chesnok.com/daily/2009/06/24/twittering-on-2009-06-24/	978	by/2009--twittering-on-2009-06-24.md	tweet-digest
2009-06-23	1049	twittering on 2009-06-23	https://www.chesnok.com/daily/2009/06/23/twittering-on-2009-06-23/	2248	by/2009--twittering-on-2009-06-23.md	tweet-digest
2009-06-22	1048	twittering on 2009-06-22	https://www.chesnok.com/daily/2009/06/22/twittering-on-2009-06-22-2/	369	by/2009--twittering-on-2009-06-22-2.md	tweet-digest
2009-06-22	1047	twittering on 2009-06-22	https://www.chesnok.com/daily/2009/06/22/twittering-on-2009-06-22/	369	by/2009--twittering-on-2009-06-22.md	tweet-digest
2009-06-21	1046	twittering on 2009-06-21	https://www.chesnok.com/daily/2009/06/21/twittering-on-2009-06-21-2/	769	by/2009--twittering-on-2009-06-21-2.md	tweet-digest
2009-06-21	1045	twittering on 2009-06-21	https://www.chesnok.com/daily/2009/06/21/twittering-on-2009-06-21/	769	by/2009--twittering-on-2009-06-21.md	tweet-digest
2009-06-20	1044	twittering on 2009-06-20	https://www.chesnok.com/daily/2009/06/20/twittering-on-2009-06-20-2/	1271	by/2009--twittering-on-2009-06-20-2.md	tweet-digest
2009-06-20	1043	twittering on 2009-06-20	https://www.chesnok.com/daily/2009/06/20/twittering-on-2009-06-20/	1271	by/2009--twittering-on-2009-06-20.md	tweet-digest
2009-06-20	1033	Open Source Bridge: Thank you all	https://www.chesnok.com/daily/2009/06/20/open-source-bridge-thank-you-all/	2360	by/2009--open-source-bridge-thank-you-all.md	post
2009-06-19	1032	twittering on 2009-06-19	https://www.chesnok.com/daily/2009/06/19/twittering-on-2009-06-19/	280	by/2009--twittering-on-2009-06-19.md	tweet-digest
2009-06-18	1031	twittering on 2009-06-18	https://www.chesnok.com/daily/2009/06/18/twittering-on-2009-06-18-2/	1370	by/2009--twittering-on-2009-06-18-2.md	tweet-digest
2009-06-18	1030	twittering on 2009-06-18	https://www.chesnok.com/daily/2009/06/18/twittering-on-2009-06-18/	1370	by/2009--twittering-on-2009-06-18.md	tweet-digest
2009-06-17	1029	twittering on 2009-06-17	https://www.chesnok.com/daily/2009/06/17/twittering-on-2009-06-17/	2521	by/2009--twittering-on-2009-06-17.md	tweet-digest
2009-06-16	1028	twittering on 2009-06-16	https://www.chesnok.com/daily/2009/06/16/twittering-on-2009-06-16/	1883	by/2009--twittering-on-2009-06-16.md	tweet-digest
2009-06-15	1027	twittering on 2009-06-15	https://www.chesnok.com/daily/2009/06/15/twittering-on-2009-06-15-2/	764	by/2009--twittering-on-2009-06-15-2.md	tweet-digest
2009-06-15	1026	twittering on 2009-06-15	https://www.chesnok.com/daily/2009/06/15/twittering-on-2009-06-15/	764	by/2009--twittering-on-2009-06-15.md	tweet-digest
2009-06-14	1025	twittering on 2009-06-14	https://www.chesnok.com/daily/2009/06/14/twittering-on-2009-06-14/	137	by/2009--twittering-on-2009-06-14.md	tweet-digest
2009-06-12	1024	twittering on 2009-06-12	https://www.chesnok.com/daily/2009/06/12/twittering-on-2009-06-12/	1441	by/2009--twittering-on-2009-06-12.md	tweet-digest
2009-06-11	1023	twittering on 2009-06-11	https://www.chesnok.com/daily/2009/06/11/twittering-on-2009-06-11/	313	by/2009--twittering-on-2009-06-11.md	tweet-digest
2009-06-10	1022	twittering on 2009-06-10	https://www.chesnok.com/daily/2009/06/10/twittering-on-2009-06-10/	114	by/2009--twittering-on-2009-06-10.md	tweet-digest
2009-06-09	1021	twittering on 2009-06-09	https://www.chesnok.com/daily/2009/06/09/twittering-on-2009-06-09-2/	1443	by/2009--twittering-on-2009-06-09-2.md	tweet-digest
2009-06-09	1020	twittering on 2009-06-09	https://www.chesnok.com/daily/2009/06/09/twittering-on-2009-06-09/	1443	by/2009--twittering-on-2009-06-09.md	tweet-digest
2009-06-08	1019	twittering on 2009-06-08	https://www.chesnok.com/daily/2009/06/08/twittering-on-2009-06-08/	1444	by/2009--twittering-on-2009-06-08.md	tweet-digest
2009-06-07	1018	twittering on 2009-06-07	https://www.chesnok.com/daily/2009/06/07/twittering-on-2009-06-07/	952	by/2009--twittering-on-2009-06-07.md	tweet-digest
2009-06-07	1012	collaboration = conflict + people	https://www.chesnok.com/daily/2009/06/07/collaboration-conflict-people/	1426	by/2009--collaboration-conflict-people.md	post
2009-06-06	1011	twittering on 2009-06-06	https://www.chesnok.com/daily/2009/06/06/twittering-on-2009-06-06/	147	by/2009--twittering-on-2009-06-06.md	tweet-digest
2009-06-05	1010	twittering on 2009-06-05	https://www.chesnok.com/daily/2009/06/05/twittering-on-2009-06-05/	274	by/2009--twittering-on-2009-06-05.md	tweet-digest
2009-06-04	1005	Outside the echo chamber	https://www.chesnok.com/daily/2009/06/04/outside-the-echo-chamber/	1288	by/2009--outside-the-echo-chamber.md	post
2009-06-04	1001	twittering on 2009-06-04	https://www.chesnok.com/daily/2009/06/04/twittering-on-2009-06-04/	1750	by/2009--twittering-on-2009-06-04.md	tweet-digest
2009-06-03	1000	twittering on 2009-06-03	https://www.chesnok.com/daily/2009/06/03/twittering-on-2009-06-03/	3684	by/2009--twittering-on-2009-06-03.md	tweet-digest
2009-06-02	999	twittering on 2009-06-02	https://www.chesnok.com/daily/2009/06/02/twittering-on-2009-06-02/	3831	by/2009--twittering-on-2009-06-02.md	tweet-digest
2009-06-01	995	twittering on 2009-06-01	https://www.chesnok.com/daily/2009/06/01/twittering-on-2009-06-01/	1183	by/2009--twittering-on-2009-06-01.md	tweet-digest
2009-06-01	990	Offline community, PUGs updates	https://www.chesnok.com/daily/2009/06/01/offline-community-pugs-updates/	994	by/2009--offline-community-pugs-updates.md	post
2009-05-31	989	twittering on 2009-05-31	https://www.chesnok.com/daily/2009/05/31/twittering-on-2009-05-31/	297	by/2009--twittering-on-2009-05-31.md	tweet-digest
2009-05-30	987	twittering on 2009-05-30	https://www.chesnok.com/daily/2009/05/30/twittering-on-2009-05-30/	1114	by/2009--twittering-on-2009-05-30.md	tweet-digest
2009-05-30	982	Inspiration to project	https://www.chesnok.com/daily/2009/05/30/inspiration-to-project/	942	by/2009--inspiration-to-project.md	post
2009-05-29	981	twittering on 2009-05-29	https://www.chesnok.com/daily/2009/05/29/twittering-on-2009-05-29/	2589	by/2009--twittering-on-2009-05-29.md	tweet-digest
2009-05-28	980	twittering on 2009-05-28	https://www.chesnok.com/daily/2009/05/28/twittering-on-2009-05-28/	1886	by/2009--twittering-on-2009-05-28.md	tweet-digest
2009-05-27	979	twittering on 2009-05-27	https://www.chesnok.com/daily/2009/05/27/twittering-on-2009-05-27/	632	by/2009--twittering-on-2009-05-27.md	tweet-digest
2009-05-26	978	twittering on 2009-05-26	https://www.chesnok.com/daily/2009/05/26/twittering-on-2009-05-26/	567	by/2009--twittering-on-2009-05-26.md	tweet-digest
2009-05-24	977	twittering on 2009-05-24	https://www.chesnok.com/daily/2009/05/24/twittering-on-2009-05-24/	823	by/2009--twittering-on-2009-05-24.md	tweet-digest
2009-05-23	976	twittering on 2009-05-23	https://www.chesnok.com/daily/2009/05/23/twittering-on-2009-05-23/	359	by/2009--twittering-on-2009-05-23.md	tweet-digest
2009-05-22	975	twittering on 2009-05-22	https://www.chesnok.com/daily/2009/05/22/twittering-on-2009-05-22/	6101	by/2009--twittering-on-2009-05-22.md	tweet-digest
2009-05-21	974	twittering on 2009-05-21	https://www.chesnok.com/daily/2009/05/21/twittering-on-2009-05-21/	4226	by/2009--twittering-on-2009-05-21.md	tweet-digest
2009-05-20	972	twittering on 2009-05-20	https://www.chesnok.com/daily/2009/05/20/twittering-on-2009-05-20/	2514	by/2009--twittering-on-2009-05-20.md	tweet-digest
2009-05-19	971	twittering on 2009-05-19	https://www.chesnok.com/daily/2009/05/19/twittering-on-2009-05-19-2/	932	by/2009--twittering-on-2009-05-19-2.md	tweet-digest
2009-05-19	970	twittering on 2009-05-19	https://www.chesnok.com/daily/2009/05/19/twittering-on-2009-05-19/	932	by/2009--twittering-on-2009-05-19.md	tweet-digest
2009-05-18	969	twittering on 2009-05-18	https://www.chesnok.com/daily/2009/05/18/twittering-on-2009-05-18/	988	by/2009--twittering-on-2009-05-18.md	tweet-digest
2009-05-17	968	twittering on 2009-05-17	https://www.chesnok.com/daily/2009/05/17/twittering-on-2009-05-17/	469	by/2009--twittering-on-2009-05-17.md	tweet-digest
2009-05-16	967	twittering on 2009-05-16	https://www.chesnok.com/daily/2009/05/16/twittering-on-2009-05-16/	607	by/2009--twittering-on-2009-05-16.md	tweet-digest
2009-05-15	966	twittering on 2009-05-15	https://www.chesnok.com/daily/2009/05/15/twittering-on-2009-05-15/	1741	by/2009--twittering-on-2009-05-15.md	tweet-digest
2009-05-14	965	twittering on 2009-05-14	https://www.chesnok.com/daily/2009/05/14/twittering-on-2009-05-14/	1470	by/2009--twittering-on-2009-05-14.md	tweet-digest
2009-05-13	963	twittering on 2009-05-13	https://www.chesnok.com/daily/2009/05/13/twittering-on-2009-05-13/	1061	by/2009--twittering-on-2009-05-13.md	tweet-digest
2009-05-12	957	twittering on 2009-05-12	https://www.chesnok.com/daily/2009/05/12/twittering-on-2009-05-12/	800	by/2009--twittering-on-2009-05-12.md	tweet-digest
2009-05-12	951	PgCon 2009: Lighning Talks! Call for participation	https://www.chesnok.com/daily/2009/05/12/pgcon-2009-lighning-talks-call-for-participation/	954	by/2009--pgcon-2009-lighning-talks-call-for-participation.md	post
2009-05-11	956	twittering on 2009-05-11	https://www.chesnok.com/daily/2009/05/11/twittering-on-2009-05-11/	321	by/2009--twittering-on-2009-05-11.md	tweet-digest
2009-05-10	955	twittering on 2009-05-10	https://www.chesnok.com/daily/2009/05/10/twittering-on-2009-05-10/	314	by/2009--twittering-on-2009-05-10.md	tweet-digest
2009-05-08	954	twittering on 2009-05-08	https://www.chesnok.com/daily/2009/05/08/twittering-on-2009-05-08/	1853	by/2009--twittering-on-2009-05-08.md	tweet-digest
2009-05-07	953	twittering on 2009-05-07	https://www.chesnok.com/daily/2009/05/07/twittering-on-2009-05-07/	2095	by/2009--twittering-on-2009-05-07.md	tweet-digest
2009-05-06	950	twittering on 2009-05-06	https://www.chesnok.com/daily/2009/05/06/twittering-on-2009-05-06/	291	by/2009--twittering-on-2009-05-06.md	tweet-digest
2009-05-05	949	twittering on 2009-05-05	https://www.chesnok.com/daily/2009/05/05/twittering-on-2009-05-05/	2748	by/2009--twittering-on-2009-05-05.md	tweet-digest
2009-05-04	948	twittering on 2009-05-04	https://www.chesnok.com/daily/2009/05/04/twittering-on-2009-05-04/	1990	by/2009--twittering-on-2009-05-04.md	tweet-digest
2009-05-03	947	twittering on 2009-05-03	https://www.chesnok.com/daily/2009/05/03/twittering-on-2009-05-03/	1322	by/2009--twittering-on-2009-05-03.md	tweet-digest
2009-05-02	946	twittering on 2009-05-02	https://www.chesnok.com/daily/2009/05/02/twittering-on-2009-05-02/	715	by/2009--twittering-on-2009-05-02.md	tweet-digest
2009-05-02	942	Manufacturing Participation	https://www.chesnok.com/daily/2009/05/02/manufacturing-participation/	544	by/2009--manufacturing-participation.md	post
2009-05-01	941	twittering on 2009-05-01	https://www.chesnok.com/daily/2009/05/01/twittering-on-2009-05-01/	476	by/2009--twittering-on-2009-05-01.md	tweet-digest
2009-04-30	940	twittering on 2009-04-30	https://www.chesnok.com/daily/2009/04/30/twittering-on-2009-04-30/	1806	by/2009--twittering-on-2009-04-30.md	tweet-digest
2009-04-30	936	An opportunity for Postgres	https://www.chesnok.com/daily/2009/04/30/an-opportunity-for-postgres/	1206	by/2009--an-opportunity-for-postgres.md	post
