post_id	date	title	url	author_id	chars	fetched_file
8009	2008-10-07	Cohort, age and period	https://crookedtimber.org/2008/10/07/cohort-age-and-period/	2	5853	by/2008--ct-cohort-age-and-period.md
7939	2008-10-06	The Commanding Heights Revisited	https://crookedtimber.org/2008/10/06/the-commanding-heights-revisited/	2	6159	by/2008--ct-the-commanding-heights-revisited.md
7953	2008-09-30	GMU sued for Zotero	https://crookedtimber.org/2008/09/30/gmu-sued-for-zotero/	2	3817	by/2008--ct-gmu-sued-for-zotero.md
7931	2008-09-27	Paul Newman has died	https://crookedtimber.org/2008/09/27/paul-newman-has-died/	2	14	
7915	2008-09-25	Braised Chunks of Karl Popper Served in Heavy Sauce	https://crookedtimber.org/2008/09/25/braised-chunks-of-karl-popper-served-in-heavy-sauce/	2	241	
7909	2008-09-25	What if they gave a presidential debate and nobody came?	https://crookedtimber.org/2008/09/25/what-if-they-gave-a-presidential-debate-and-nobody-came/	2	1256	
7890	2008-09-23	Clinton on the bail-out	https://crookedtimber.org/2008/09/23/clinton-on-the-bail-out/	2	5362	by/2008--ct-clinton-on-the-bail-out.md
7812	2008-09-18	The end of global deregulatory reform	https://crookedtimber.org/2008/09/18/the-end-of-global-deregulatory-reform/	2	4019	by/2008--ct-the-end-of-global-deregulatory-reform.md
7810	2008-09-18	Farewell to the PDs	https://crookedtimber.org/2008/09/18/farewell-to-the-pds/	2	938	
7731	2008-09-12	Exit and Disloyalty	https://crookedtimber.org/2008/09/12/exit-and-disloyalty/	2	3308	
7723	2008-09-11	Eileen Flynn has died	https://crookedtimber.org/2008/09/11/eileen-flynn-has-died/	2	1904	
7700	2008-09-10	The Mechanisms of Nixonland	https://crookedtimber.org/2008/09/10/the-mechanisms-of-nixonland/	2	7656	by/2008--ct-the-mechanisms-of-nixonland.md
7646	2008-09-08	Presidential speech wordles	https://crookedtimber.org/2008/09/08/presidential-speech-wordles/	2	526	
7481	2008-08-21	NATO, the EU and Russia	https://crookedtimber.org/2008/08/21/nato-the-eu-and-russia/	2	5437	by/2008--ct-nato-the-eu-and-russia.md
7460	2008-08-19	We ain’t no delinquents	https://crookedtimber.org/2008/08/19/we-aint-no-delinquents/	2	1666	
7381	2008-08-11	Territorial integrity norms	https://crookedtimber.org/2008/08/11/territorial-integrity-norms/	2	11869	by/2008--ct-territorial-integrity-norms.md
7329	2008-08-08	Ref checking	https://crookedtimber.org/2008/08/08/ref-checking/	2	1441	
7321	2008-08-06	Straightforward answers to unnecessarily complicated questions, number whatever the hell it is now	https://crookedtimber.org/2008/08/06/straightforward-answers-to-unnecessarily-complicated-questions-number-whatever-the-hell-it-is-now/	2	1345	by/2008--ct-straightforward-answers-to-unnecessarily-complicated-qu.md
7297	2008-08-05	Abominations of the World	https://crookedtimber.org/2008/08/05/abominations-of-the-world/	2	4240	by/2008--ct-abominations-of-the-world.md
7272	2008-08-01	Stuff elsewhere	https://crookedtimber.org/2008/08/01/stuff-elsewhere/	2	1932	
7238	2008-07-30	The Phoenix project	https://crookedtimber.org/2008/07/30/the-phoenix-project/	2	1456	
7174	2008-07-26	The Riordans	https://crookedtimber.org/2008/07/26/the-riordans/	2	3228	
7144	2008-07-25	Do you remember the first time?	https://crookedtimber.org/2008/07/25/do-you-remember-the-first-time/	2	345	
7138	2008-07-24	Michael Chertoff, Euroweenie	https://crookedtimber.org/2008/07/24/michael-chertoff-euroweenie/	2	1784	by/2008--ct-michael-chertoff-euroweenie.md
7106	2008-07-21	Wordle	https://crookedtimber.org/2008/07/21/wordle/	2	498	
7102	2008-07-20	Cory Doctorow at Firedoglake	https://crookedtimber.org/2008/07/20/cory-doctorow-at-firedoglake/	2	176	
7059	2008-07-13	What would it take to get a Washington Post op-ed columnist fired?	https://crookedtimber.org/2008/07/13/what-would-it-take-to-get-a-_washington-post_-op-ed-columnist-fired/	2	2447	
7052	2008-07-11	Origins of the netroots	https://crookedtimber.org/2008/07/11/origins-of-the-netroots/	2	1289	
7049	2008-07-10	Here Come the Usual Suspects!	https://crookedtimber.org/2008/07/10/here-come-the-usual-suspects/	2	2955	
7045	2008-07-08	Books about American politics	https://crookedtimber.org/2008/07/08/books-about-american-politics/	2	1180	
7043	2008-07-07	Thomas Disch is dead	https://crookedtimber.org/2008/07/07/thomas-disch-is-dead/	2	496	
7041	2008-07-06	Contingency and solidarity	https://crookedtimber.org/2008/07/06/contingency-and-solidarity/	2	2965	
7031	2008-07-02	Kicking the Irish Out	https://crookedtimber.org/2008/07/02/kicking-the-irish-out/	2	4734	by/2008--ct-kicking-the-irish-out.md
7025	2008-07-01	Blogs, Participation and Polarization	https://crookedtimber.org/2008/07/01/blogs-participation-and-polarization/	2	3225	
7020	2008-06-30	Guestblogger: Clay Shirky	https://crookedtimber.org/2008/06/30/guestblogger-clay-shirky/	2	524	
7017	2008-06-30	Taking the Mickey	https://crookedtimber.org/2008/06/30/taking-the-mickey/	2	9360	by/2008--ct-taking-the-mickey.md
7012	2008-06-26	Mickey Tax Update	https://crookedtimber.org/2008/06/26/mickey-tax-update/	2	2242	
7007	2008-06-24	The Mickey Tax	https://crookedtimber.org/2008/06/24/annals-of-stupid-lawmaking/	2	2638	
7005	2008-06-23	Soft bigotry and low expectations	https://crookedtimber.org/2008/06/23/soft-bigotry-and-low-expectations/	2	192	
7000	2008-06-23	Mapping the political blogosphere	https://crookedtimber.org/2008/06/23/mapping-the-political-blogosphere/	2	112	
6999	2008-06-23	Tom Slee has an announcement to make	https://crookedtimber.org/2008/06/23/tom-slee-has-an-announcement-to-make/	2	1675	
6995	2008-06-20	Kevin O’Rourke on the No vote in Ireland	https://crookedtimber.org/2008/06/20/kevin-orourke-on-the-no-vote-in-ireland/	2	2085	
6993	2008-06-18	Elsewhere on the Internets	https://crookedtimber.org/2008/06/18/elsewhere-on-the-internets/	2	559	
6991	2008-06-16	That’s why they call it ‘democracy’	https://crookedtimber.org/2008/06/16/thats-why-they-call-it-democracy/	2	6507	by/2008--ct-thats-why-they-call-it-democracy.md
6989	2008-06-14	Ireland’s Lisbon Vote	https://crookedtimber.org/2008/06/14/irelands-lisbon-vote/	2	1015	
6981	2008-06-11	Some Of These Things Are Not Like The Others	https://crookedtimber.org/2008/06/11/a-slap-your-back-kind-of-guy/	2	1334	
6975	2008-06-10	Lisbon referendum	https://crookedtimber.org/2008/06/10/lisbon-referendum/	2	6378	by/2008--ct-lisbon-referendum.md
6967	2008-06-06	Collective Action and Racial Segregation	https://crookedtimber.org/2008/06/06/collective-action-and-racial-segregation/	2	2021	
6957	2008-06-02	An that’s when the dinosaurs attack!	https://crookedtimber.org/2008/06/02/an-thats-when-the-dinosaurs-attack/	2	45	
6955	2008-06-01	Peterhouse Blues	https://crookedtimber.org/2008/06/01/6955/	2	1256	
6951	2008-05-30	Saudi Political Scientist Arrested By Secret Police	https://crookedtimber.org/2008/05/30/saudi-political-scientist-arrested-by-secret-police/	2	3480	
6950	2008-05-30	The Fractal Self-Similarity of the Wingnut Function, Stephen Hayes edition	https://crookedtimber.org/2008/05/30/the-fractal-self-similarity-of-the-wingnut-function-stephen-hayes-edition/	2	323	
6892	2008-05-05	Guestblogger: Kathy G.	https://crookedtimber.org/2008/05/05/guestblogger-kathy-g/	2	811	
6874	2008-04-28	Not really an issue of academic freedom	https://crookedtimber.org/2008/04/28/not-really-an-issue-of-academic-freedom/	2	4208	by/2008--ct-not-really-an-issue-of-academic-freedom.md
6860	2008-04-23	Someone is WRONG on the Internet (but for the next few weeks I don’t care)	https://crookedtimber.org/2008/04/23/someone-is-wrong-on-the-internet-but-for-the-next-few-weeks-i-dont-care/	2	543	
6859	2008-04-23	Momentum and legitimacy	https://crookedtimber.org/2008/04/23/momentum-and-legitimacy/	2	2981	by/2008--ct-momentum-and-legitimacy.md
6852	2008-04-22	Academic Freedom: Some Propositions	https://crookedtimber.org/2008/04/22/academic-freedom-some-propositions/	2	8728	by/2008--ct-academic-freedom-some-propositions.md
6849	2008-04-21	Guess who comes last?	https://crookedtimber.org/2008/04/21/guess-who-comes-last/	2	1216	
6847	2008-04-21	Eric Rauchway	https://crookedtimber.org/2008/04/21/eric-rauchway/	2	385	
6838	2008-04-19	Tilly wins Hirschman	https://crookedtimber.org/2008/04/19/tilly-wins-hirschman/	2	597	
6837	2008-04-18	The ABC Murders	https://crookedtimber.org/2008/04/18/the-abc-murders/	2	4330	by/2008--ct-the-abc-murders.md
6834	2008-04-17	Wingnut Talking Point Bingo	https://crookedtimber.org/2008/04/17/wingnut-talking-point-bingo/	2	639	
6832	2008-04-16	Poped!	https://crookedtimber.org/2008/04/16/poped/	2	2022	
6823	2008-04-14	Biffos and Buffalos	https://crookedtimber.org/2008/04/14/biffos-and-buffalos/	2	940	
6817	2008-04-11	Faint praise and damnations	https://crookedtimber.org/2008/04/11/faint-praise-and-damnations/	2	2064	
6816	2008-04-10	Stabs in the dark	https://crookedtimber.org/2008/04/10/stabs-in-the-dark/	2	4686	by/2008--ct-stabs-in-the-dark.md
6814	2008-04-10	Linkage	https://crookedtimber.org/2008/04/10/linkage-5/	2	1302	
6810	2008-04-10	A Country Life	https://crookedtimber.org/2008/04/10/a-country-life/	2	3724	by/2008--ct-a-country-life.md
6805	2008-04-08	Street politics	https://crookedtimber.org/2008/04/08/street-politics/	2	5888	by/2008--ct-street-politics.md
6804	2008-04-08	Olympic politics	https://crookedtimber.org/2008/04/08/olympic-politics/	2	2679	
6799	2008-04-07	Citing blogs	https://crookedtimber.org/2008/04/07/citing-blogs/	2	3437	
6793	2008-04-05	Annals of Improbable Research	https://crookedtimber.org/2008/04/05/annals-of-improbable-research/	2	1106	
6792	2008-04-04	What to do with Yoo	https://crookedtimber.org/2008/04/04/what-to-do-with-yoo/	2	4676	by/2008--ct-what-to-do-with-yoo.md
6791	2008-04-04	MLK	https://crookedtimber.org/2008/04/04/mlk/	2	1972	
6782	2008-04-01	Piecework, Political Economy and the Internet	https://crookedtimber.org/2008/04/01/the-political-economy-of-piecework-on-the-internet/	2	7069	by/2008--ct-piecework-political-economy-and-the-internet.md
6775	2008-03-31	CT Guestblogger: Bruce Carruthers	https://crookedtimber.org/2008/03/31/ct-guestblogger-bruce-carruthers/	2	906	
6767	2008-03-25	They know they were right	https://crookedtimber.org/2008/03/25/they-know-they-were-right/	2	1799	
6764	2008-03-25	Rhineland Capitalism 1, Liberal Market Capitalism 0	https://crookedtimber.org/2008/03/25/rhineland-capitalism-1-liberal-market-capitalism-0/	2	4391	by/2008--ct-rhineland-capitalism-1-liberal-market-capitalism-0.md
6762	2008-03-24	The perquisites of office	https://crookedtimber.org/2008/03/24/the-perquisites-of-office/	2	1682	
6756	2008-03-19	Watchlists, human rights, and judicial politics	https://crookedtimber.org/2008/03/19/watchlists-human-rights-and-legal-politics/	2	11686	by/2008--ct-watchlists-human-rights-and-judicial-politics.md
6753	2008-03-19	The early days of a better nation	https://crookedtimber.org/2008/03/19/the-early-days-of-a-better-nation/	2	1337	
6748	2008-03-17	Trageghiaturi	https://crookedtimber.org/2008/03/17/trageghiaturi/	2	1274	
6741	2008-03-14	Are you smart enough to enjoy the Economist?	https://crookedtimber.org/2008/03/14/are-you-smart-enough-to-enjoy-the-economist/	2	3088	
6736	2008-03-13	Incentives for reviewing	https://crookedtimber.org/2008/03/13/incentives-for-reviewing/	2	3146	
6731	2008-03-12	Free everything??	https://crookedtimber.org/2008/03/12/free-everything/	2	2620	
6730	2008-03-12	Free Public Choice	https://crookedtimber.org/2008/03/12/free-public-choice/	2	968	
6718	2008-03-10	The Visual Display of Quantitative Information	https://crookedtimber.org/2008/03/10/interocular-transmission-test/	2	35	
6717	2008-03-10	Taxes and the little people	https://crookedtimber.org/2008/03/10/taxes-and-the-little-people/	2	5857	by/2008--ct-taxes-and-the-little-people.md
6716	2008-03-10	Mole as Painter/Knowledge Rules	https://crookedtimber.org/2008/03/10/mole-as-painterknowledge-rules/	2	1059	
6711	2008-03-07	But for the grace of God &c.	https://crookedtimber.org/2008/03/07/but-for-the-grace-of-god-c/	2	2209	by/2008--ct-but-for-the-grace-of-god-c.md
6703	2008-03-05	Aspirational taste	https://crookedtimber.org/2008/03/05/aspirational-taste/	2	5994	by/2008--ct-aspirational-taste.md
6701	2008-03-04	Principles (and Practices) of Economics	https://crookedtimber.org/2008/03/04/principles-and-practices-of-economics/	2	3856	by/2008--ct-principles-and-practices-of-economics.md
6700	2008-03-04	Introducing the BBPI	https://crookedtimber.org/2008/03/04/introducing-the-bbpi/	2	3546	by/2008--ct-introducing-the-bbpi.md
6696	2008-03-03	Deliberation vs. participation in blogs	https://crookedtimber.org/2008/03/03/deliberation-vs-participation-in-blogs/	2	5459	by/2008--ct-deliberation-vs-participation-in-blogs.md
6694	2008-02-28	Game over?	https://crookedtimber.org/2008/02/28/game-over/	2	916	
6692	2008-02-28	Double movements	https://crookedtimber.org/2008/02/28/double-movements/	2	3735	by/2008--ct-double-movements.md
6688	2008-02-27	William F. Buckley has died	https://crookedtimber.org/2008/02/27/william-f-buckley-has-died/	2	2034	
6684	2008-02-26	Teh awesome	https://crookedtimber.org/2008/02/26/teh-awesome/	2	1220	
6680	2008-02-25	Best served cold	https://crookedtimber.org/2008/02/25/best-served-cold/	2	1859	
6676	2008-02-22	McMuddled	https://crookedtimber.org/2008/02/22/mcmuddled/	2	5218	by/2008--ct-mcmuddled.md
6668	2008-02-20	The Future of Reputation	https://crookedtimber.org/2008/02/20/the-future-of-reputation/	2	547	
6665	2008-02-20	Political correctness was invented precisely to prevent the mainstream liberal media from persuing [sic] the questions which might arise about how Senator Obama’s mother, from Kansas, came to marry an African graduate student	https://crookedtimber.org/2008/02/20/political-correctness-was-invented-precisely-to-prevent-the-mainstream-liberal-media-from-persuing-sic-the-questions-which-might-arise-about-how-senator-obamas-mother-from-kansas-came-to-marry-a/	2	541	
6662	2008-02-19	Having your cake, eating it, and securitizing it as an asset while you’re at it	https://crookedtimber.org/2008/02/19/having-your-cake-eating-it-and-securitizing-it-as-an-asset-while-youre-at-it/	2	1619	
6660	2008-02-17	Sockpuppets on Neoliberal Society Redux	https://crookedtimber.org/2008/02/17/sockpuppets-on-neo-liberal-society-redux/	2	137	
6656	2008-02-16	Revealed preferences	https://crookedtimber.org/2008/02/16/revealed-preferences/	2	4348	by/2008--ct-revealed-preferences.md
6655	2008-02-15	Think Tank Sociology	https://crookedtimber.org/2008/02/15/think-tank-sociology/	2	6571	by/2008--ct-think-tank-sociology.md
6652	2008-02-14	Will-You-Condemn-athon	https://crookedtimber.org/2008/02/14/will-you-condemn-athon/	2	1495	
6651	2008-02-14	Who are the members of the US foreign policy community?	https://crookedtimber.org/2008/02/14/who-are-the-members-of-the-us-foreign-policy-community/	2	3310	
6648	2008-02-13	William and Mary firing	https://crookedtimber.org/2008/02/13/william-and-mary-firing/	2	1871	
6645	2008-02-12	I see your Super Osama Kulfa Balls and raise you by two unfortunately named German choko-treats	https://crookedtimber.org/2008/02/12/i-see-your-super-osama-kulfa-balls-and-raise-you-by-two-unfortunately-named-german-choko-treats/	2	188	
6640	2008-02-11	Who is the Potter, pray, and who the Pot?	https://crookedtimber.org/2008/02/11/who-is-the-potter-pray-and-who-the-pot/	2	4239	by/2008--ct-who-is-the-potter-pray-and-who-the-pot.md
6634	2008-02-09	Shades of Gray	https://crookedtimber.org/2008/02/09/shades-of-gray/	2	1897	
6632	2008-02-07	I think we have a winner	https://crookedtimber.org/2008/02/07/i-think-we-have-a-winner/	2	1778	
6631	2008-02-07	Monkey Cage	https://crookedtimber.org/2008/02/07/monkey-cage/	2	784	
6629	2008-02-06	Tentacle-porn	https://crookedtimber.org/2008/02/06/tentacle-porn/	2	1855	
6627	2008-02-06	Open election thread	https://crookedtimber.org/2008/02/06/open-election-thread/	2	186	
6626	2008-02-05	Seeing Like “Seeing Like a State”	https://crookedtimber.org/2008/02/05/seeing-like-seeing-like-a-state/	2	6410	by/2008--ct-seeing-like-seeing-like-a-state.md
6623	2008-02-04	Skibbereen Eagle how are ya	https://crookedtimber.org/2008/02/04/skibbereen-eagle-how-are-ya/	2	2337	
6619	2008-02-02	Kucinichmemtum	https://crookedtimber.org/2008/02/02/kucinichmemtum/	2	2292	by/2008--ct-kucinichmemtum.md
6616	2008-01-31	Bill and Nazarbayev	https://crookedtimber.org/2008/01/31/bill-and-nazarbayev/	2	2695	by/2008--ct-bill-and-nazarbayev.md
6613	2008-01-31	Other places	https://crookedtimber.org/2008/01/31/other-places/	2	859	
6608	2008-01-29	Blogs and partisanship in the US	https://crookedtimber.org/2008/01/29/blogs-and-partisanship-in-the-us/	2	4414	by/2008--ct-blogs-and-partisanship-in-the-us.md
6605	2008-01-28	By popular request	https://crookedtimber.org/2008/01/28/by-popular-request/	2	1630	
6603	2008-01-25	Veil of ignorance	https://crookedtimber.org/2008/01/25/veil-of-ignorance-2/	2	1318	
6584	2008-01-19	A Goldberg conjecture	https://crookedtimber.org/2008/01/19/a-goldberg-conjecture/	2	3931	by/2008--ct-a-goldberg-conjecture.md
6581	2008-01-17	Robust Action in the Topkapi Palace	https://crookedtimber.org/2008/01/17/robust-action-in-the-topkapi-palace/	2	12645	by/2008--ct-robust-action-in-the-topkapi-palace.md
6577	2008-01-15	Six degrees of Louis Farrakhan	https://crookedtimber.org/2008/01/15/six-degrees-of-louis-farrakhan/	2	3359	
6565	2008-01-09	Johnson on bipartisanship, bastardry, and democratic theory	https://crookedtimber.org/2008/01/09/johnson-on-bipartisanship-bastardry-and-democratic-theory/	2	1981	
6564	2008-01-08	Indoctrination	https://crookedtimber.org/2008/01/08/indoctrination/	2	5671	by/2008--ct-indoctrination.md
6560	2008-01-07	Huckabee, Romney and Catholics	https://crookedtimber.org/2008/01/07/huckabee-romney-and-catholics/	2	1059	
6559	2008-01-07	Flashman	https://crookedtimber.org/2008/01/07/flashman/	2	2466	
6554	2008-01-05	Huckmentum	https://crookedtimber.org/2008/01/05/huckmentum/	2	4177	by/2008--ct-huckmentum.md
6551	2008-01-04	Brooks v. Tomasky	https://crookedtimber.org/2008/01/04/brooks-v-tomasky/	2	7579	by/2008--ct-brooks-v-tomasky.md
6530	2007-12-21	elsewheres	https://crookedtimber.org/2007/12/21/elsewheres/	2	592	
6529	2007-12-21	The Department	https://crookedtimber.org/2007/12/21/the-department/	2	554	
6527	2007-12-20	Nominees for the Fascist Octopus Award	https://crookedtimber.org/2007/12/20/nominees-for-the-fascist-octopus-award/	2	652	
6514	2007-12-17	Political ignorance	https://crookedtimber.org/2007/12/17/political-ignorance/	2	2714	
6508	2007-12-14	Is Our Senators Learning??	https://crookedtimber.org/2007/12/14/is-our-senators-learning/	2	1434	
6503	2007-12-14	Google vs. Wikipedia	https://crookedtimber.org/2007/12/14/google-vs-wikipedia/	2	1849	by/2007--ct-google-vs-wikipedia.md
6502	2007-12-14	Kenworthy and Rauchway in the blogosphere	https://crookedtimber.org/2007/12/14/kenworthy-and-rauchway-in-the-blogosphere/	2	2452	by/2007--ct-kenworthy-and-rauchway-in-the-blogosphere.md
6486	2007-12-07	Irish census 1911	https://crookedtimber.org/2007/12/07/irish-census-1911/	2	474	
6483	2007-12-07	Torture in Germany after World War II	https://crookedtimber.org/2007/12/07/torture-in-germany-after-world-war-ii/	2	3335	
6467	2007-12-04	Guilty as framed	https://crookedtimber.org/2007/12/04/guilty-as-framed/	2	766	
6461	2007-12-02	Truth, meet advertising	https://crookedtimber.org/2007/12/02/truth-meet-advertising/	2	318	
6456	2007-11-30	Shalizi on Saletan	https://crookedtimber.org/2007/11/30/shalizi-on-saletan/	2	2461	by/2007--ct-shalizi-on-saletan.md
6455	2007-11-30	and not only the arguments, one suspects	https://crookedtimber.org/2007/11/30/and-not-only-the-arguments-one-suspects/	2	705	
6424	2007-11-28	iRex Iliad review	https://crookedtimber.org/2007/11/28/irex-iliad-review/	2	9455	by/2007--ct-irex-iliad-review.md
6446	2007-11-27	Gangster Capitalism	https://crookedtimber.org/2007/11/27/gangster-capitalism/	2	3332	
6441	2007-11-26	The Monkey Wrench Gang	https://crookedtimber.org/2007/11/26/the-monkey-wrench-gang/	2	1242	
6440	2007-11-25	Sex and the Single Terrorist	https://crookedtimber.org/2007/11/25/sex-and-the-single-terrorist/	2	10549	by/2007--ct-sex-and-the-single-terrorist.md
6429	2007-11-21	Dept. of outsourced intellectual garbage pick-up	https://crookedtimber.org/2007/11/21/dept-of-outsourced-intellectual-garbage-pick-up/	2	1465	
6427	2007-11-21	Talking Heads	https://crookedtimber.org/2007/11/21/talking-heads/	2	2258	
6418	2007-11-19	still waiting …	https://crookedtimber.org/2007/11/19/still-waiting/	2	121	
6413	2007-11-17	Russian election watch	https://crookedtimber.org/2007/11/17/russian-election-watch/	2	2689	
6404	2007-11-13	Introduction: Dani Rodrik Seminar	https://crookedtimber.org/2007/11/13/introduction-dani-rodrik-seminar/	2	4408	by/2007--ct-introduction-dani-rodrik-seminar.md
6402	2007-11-12	More Politics, Many Recipes	https://crookedtimber.org/2007/11/12/more-politics-many-recipes/	2	18654	by/2007--ct-more-politics-many-recipes.md
6396	2007-11-10	Engineers of Jihad	https://crookedtimber.org/2007/11/10/engineers-of-jihad/	2	3027	
6395	2007-11-10	The Underbelly of the Nordic Model	https://crookedtimber.org/2007/11/10/the-underbelly-of-the-nordic-model/	2	1503	
6386	2007-11-08	Credit where credit due	https://crookedtimber.org/2007/11/08/credit-where-credit-due/	2	597	
6381	2007-11-07	Your votes or your wallet	https://crookedtimber.org/2007/11/07/your-votes-or-your-wallet/	2	7615	by/2007--ct-your-votes-or-your-wallet.md
6374	2007-11-06	A little rich	https://crookedtimber.org/2007/11/06/a-little-rich/	2	3755	by/2007--ct-a-little-rich.md
6373	2007-11-05	Bow before Giblets’s air of executive authority NOOOOOOOW!	https://crookedtimber.org/2007/11/05/bow-before-gibletss-air-of-executive-authority-nooooooow/	2	4101	by/2007--ct-bow-before-gibletss-air-of-executive-authority-nooooooo.md
6372	2007-11-03	The Immanent Frame	https://crookedtimber.org/2007/11/03/the-immanent-frame/	2	871	
6371	2007-11-03	Best blog posts ever	https://crookedtimber.org/2007/11/03/best-blog-posts-ever/	2	828	
6369	2007-11-02	Rip it up and start again?	https://crookedtimber.org/2007/11/02/rip-it-up-and-start-again/	2	2518	
6366	2007-11-01	Upcoming Rodrik seminar	https://crookedtimber.org/2007/11/01/upcoming-rodrik-seminar/	2	364	
6365	2007-11-01	Something funny with the hedge funds	https://crookedtimber.org/2007/11/01/something-funny-with-the-hedge-funds/	2	2370	
6358	2007-10-31	DeLong, Scott and Hayek	https://crookedtimber.org/2007/10/31/delong-scott-and-hayek/	2	16451	by/2007--ct-delong-scott-and-hayek.md
6357	2007-10-30	And yet more on freedom of speech	https://crookedtimber.org/2007/10/30/and-yet-more-on-freedom-of-speech/	2	3497	by/2007--ct-and-yet-more-on-freedom-of-speech.md
6352	2007-10-29	Jonathan Adler on healthcare (with minor editorial changes)	https://crookedtimber.org/2007/10/29/jonathan-adler-on-healthcare-with-minor-editorial-changes/	2	581	
6346	2007-10-27	Facebook profiling	https://crookedtimber.org/2007/10/27/facebook-profiling/	2	1791	by/2007--ct-facebook-profiling.md
6343	2007-10-26	Rich state, poor state	https://crookedtimber.org/2007/10/26/rich-state-poor-state/	2	1301	
6339	2007-10-26	Then we take Berlin	https://crookedtimber.org/2007/10/26/then-we-take-berlin/	2	915	
6336	2007-10-25	Îles flottantes	https://crookedtimber.org/2007/10/25/iles-flottantes/	2	1079	
6332	2007-10-23	Political Science weblog bleg	https://crookedtimber.org/2007/10/23/political-science-weblog-bleg/	2	1904	
6325	2007-10-22	Mike Huckabee added “Entrusting the female body to the care of loving, paternal legislators” to his Interests	https://crookedtimber.org/2007/10/22/mike-huckabee-added-entrusting-the-female-body-to-the-care-of-loving-paternal-legislators-to-his-interests/	2	83	
6321	2007-10-21	Missing the g-spot	https://crookedtimber.org/2007/10/21/missing-the-g-spot/	2	2585	
6318	2007-10-19	Bad accents	https://crookedtimber.org/2007/10/19/bad-accents/	2	2169	
6316	2007-10-19	Eternal Recurrence	https://crookedtimber.org/2007/10/19/eternal-recurrence/	2	1960	by/2007--ct-eternal-recurrence.md
6313	2007-10-18	The Demise of Liberal Internationalism	https://crookedtimber.org/2007/10/18/the-demise-of-liberal-internationalism/	2	3896	by/2007--ct-the-demise-of-liberal-internationalism.md
6310	2007-10-17	Blogging scholarships and Googlebait	https://crookedtimber.org/2007/10/17/blogging-scholarships-and-googlebait/	2	1769	by/2007--ct-blogging-scholarships-and-googlebait.md
6309	2007-10-17	Islamophobofascist Awareness Week	https://crookedtimber.org/2007/10/17/they-walk-among-us/	2	1312	
6306	2007-10-16	Why Not Just Build a Giant Replica of Bono’s Penis?	https://crookedtimber.org/2007/10/16/why-not-just-build-a-giant-replica-of-bonos-penis/	2	7	
6302	2007-10-15	Political science and economics	https://crookedtimber.org/2007/10/15/political-science-and-economics/	2	3282	
6288	2007-10-09	The rhetoric of choice	https://crookedtimber.org/2007/10/09/the-rhetoric-of-choice/	2	936	
6285	2007-10-09	Starry Wisdom	https://crookedtimber.org/2007/10/09/starry-wisdom/	2	417	
6280	2007-10-08	Yglesias on Weber on Cohen	https://crookedtimber.org/2007/10/08/yglesias-on-weber-on-cohen/	2	58	
6279	2007-10-08	Alesina and Giavazzi have a point	https://crookedtimber.org/2007/10/08/alesina-and-giavazzi-have-a-point/	2	3182	
6275	2007-10-08	More bloggingheads	https://crookedtimber.org/2007/10/08/more-bloggingheads/	2	496	
6274	2007-10-07	Playfully confronting the surprises	https://crookedtimber.org/2007/10/07/playfully-confronting-the-surprises/	2	1946	
6269	2007-10-05	Brooks versus Brooks	https://crookedtimber.org/2007/10/05/brooks-versus-brooks/	2	3708	by/2007--ct-brooks-versus-brooks.md
6266	2007-10-04	War Crimes	https://crookedtimber.org/2007/10/04/war-crimes-2/	2	847	
6265	2007-10-04	Playing nice	https://crookedtimber.org/2007/10/04/playing-nice/	2	2540	
6261	2007-10-03	The view from over there	https://crookedtimber.org/2007/10/03/the-view-from-over-there/	2	2221	
6259	2007-10-02	Halting State and Cowboy Angels	https://crookedtimber.org/2007/10/02/halting-state-and-cowboy-angels/	2	1844	
6258	2007-10-01	st. elsewheres	https://crookedtimber.org/2007/10/01/st-elsewheres/	2	3081	
6257	2007-10-01	FT for free	https://crookedtimber.org/2007/10/01/ft-for-free/	2	1679	
6252	2007-09-27	Man of the Year	https://crookedtimber.org/2007/09/27/man-of-the-year/	2	1534	
6249	2007-09-26	Shameful	https://crookedtimber.org/2007/09/26/shameful/	2	1099	
6248	2007-09-26	Publish You’re Squarish	https://crookedtimber.org/2007/09/26/publish-youre-squarish/	2	2008	
6244	2007-09-25	Social Capital In Action!	https://crookedtimber.org/2007/09/25/social-capital-in-action/	2	2137	
6233	2007-09-21	Buergerlich	https://crookedtimber.org/2007/09/21/buergerlich/	2	6176	by/2007--ct-buergerlich.md
6224	2007-09-17	Catechisms and cliches	https://crookedtimber.org/2007/09/17/catechisms-and-cliches/	2	1273	
6223	2007-09-17	Microsoft gets clobbered	https://crookedtimber.org/2007/09/17/microsoft-gets-clobbered/	2	4338	by/2007--ct-microsoft-gets-clobbered.md
6222	2007-09-17	its hour come round at last	https://crookedtimber.org/2007/09/17/its-hour-come-around-at-last/	2	431	
6211	2007-09-14	Economists, journalists and European welfare states	https://crookedtimber.org/2007/09/14/economists-journalists-and-european-welfare-states/	2	3167	
6205	2007-09-12	The ethics of researching men’s room sex	https://crookedtimber.org/2007/09/12/the-ethics-of-researching-mens-room-sex/	2	1766	by/2007--ct-the-ethics-of-researching-mens-room-sex.md
6204	2007-09-12	Edwards’ CITO proposal	https://crookedtimber.org/2007/09/12/edwards-cito-proposal/	2	5717	by/2007--ct-edwards-cito-proposal.md
