date	title	url	file	chars
2013-02-13	Cerego: A decay-aware memorization tool	https://hapgood.us/2013/02/13/cerego-a-decay-aware-memorization-tool/	by/2013--hapgood-cerego-a-decay-aware-memorization-tool.md	2513
2013-02-18	Donors Trust and Higher Education	https://hapgood.us/2013/02/18/maybe-someone-should-look-into-this/	by/2013--hapgood-maybe-someone-should-look-into-this.md	1901
2013-02-20	Your Institution Is Paying Millions of Dollars for Course Design (And You Don’t Even Know It)	https://hapgood.us/2013/02/20/your-institution-is-paying-millions-of-dollars-for-course-design-and-you-dont-even-know-it/	by/2013--hapgood-your-institution-is-paying-millions-of-dollars-for-course-de.md	2533
2013-02-22	The Oddity of MOOCs as OER and the Issue of Integration Cost	https://hapgood.us/2013/02/22/the-oddity-of-moocs-as-oer-and-the-issue-of-integration-cost/	by/2013--hapgood-the-oddity-of-moocs-as-oer-and-the-issue-of-integration-cost.md	5171
2013-03-04	An Institution Is Not an Invention: Heretical Thoughts on Mitra	https://hapgood.us/2013/03/04/an-institution-is-not-an-invention-heretical-thoughts-on-mitra/	by/2013--hapgood-an-institution-is-not-an-invention-heretical-thoughts-on-mit.md	10542
2013-03-05	I’m Changing Jobs	https://hapgood.us/2013/03/05/im-changing-jobs/	by/2013--hapgood-im-changing-jobs.md	3007
2013-03-11	Schumpeterian “Creative Destruction” and the Perfection of Market Imperfections	https://hapgood.us/2013/03/11/schumpeterian-creative-destruction-and-the-perfection-of-market-imperfections/	by/2013--hapgood-schumpeterian-creative-destruction-and-the-perfection-of-mar.md	9464
2013-03-14	I Have No Idea What That Electrodermal Study Means for Education	https://hapgood.us/2013/03/14/i-have-no-idea-what-that-electrodermal-study-means-for-education/	by/2013--hapgood-i-have-no-idea-what-that-electrodermal-study-means-for-educa.md	2000
2013-03-14	The Point Where the Toothpaste Will Not Go Back in the Tube	https://hapgood.us/2013/03/14/the-point-where-the-toothpaste-will-not-go-back-in-the-tube/	by/2013--hapgood-the-point-where-the-toothpaste-will-not-go-back-in-the-tube.md	3035
2013-03-29	Thoughts on To Save Everything, Click Here (and Higher Education)	https://hapgood.us/2013/03/29/thoughts-on-to-save-everything-click-here/	by/2013--hapgood-thoughts-on-to-save-everything-click-here.md	9822
2013-04-01	“If you want to be truly useful in the world, think beyond rarefied air”	https://hapgood.us/2013/04/01/if-you-want-to-be-truly-useful-in-the-world-think-beyond-rarefied-air/	by/2013--hapgood-if-you-want-to-be-truly-useful-in-the-world-think-beyond-rar.md	1638
2013-04-02	It’s Disruptive Policy not Disruptive Technology	https://hapgood.us/2013/04/02/its-disruptive-policy-not-disruptive-technology/	by/2013--hapgood-its-disruptive-policy-not-disruptive-technology.md	2818
2013-04-04	OERs Rule, MOOCs DROOL	https://hapgood.us/2013/04/04/oers-rule-moocs-drool/	by/2013--hapgood-oers-rule-moocs-drool.md	2728
2013-04-08	OER as Snapshot vs. OER as “Runnable Code”	https://hapgood.us/2013/04/08/oer-as-snapshot-vs-oer-as-runnable-code/	by/2013--hapgood-oer-as-snapshot-vs-oer-as-runnable-code.md	5092
2013-04-11	Introducing the “Distributed Flip”	https://hapgood.us/2013/04/11/introducing-the-distributed-flip/	by/2013--hapgood-introducing-the-distributed-flip.md	2963
2013-04-19	Intro Psych OOC Rolls On Without Me	https://hapgood.us/2013/04/19/intro-psych-ooc-rolls-on-without-me/	by/2013--hapgood-intro-psych-ooc-rolls-on-without-me.md	2135
2013-04-19	The Bloat	https://hapgood.us/2013/04/19/the-bloat/	by/2013--hapgood-the-bloat.md	5199
2013-04-21	Thank you, Cathy	https://hapgood.us/2013/04/21/thank-you-cathy/	by/2013--hapgood-thank-you-cathy.md	5575
2013-04-23	Peak Demo is Real	https://hapgood.us/2013/04/23/peak-demo-is-real/	by/2013--hapgood-peak-demo-is-real.md	2304
2013-04-24	I Have a Research Question About MOOCs That Your Elite Institution Can Answer in Under an Hour	https://hapgood.us/2013/04/24/i-have-a-research-question-about-moocs-that-your-elite-institution-can-answer-in-under-an-hour/	by/2013--hapgood-i-have-a-research-question-about-moocs-that-your-elite-insti.md	2099
2013-05-01	Distributed Flips, Pacing, and MOOCs as OCW	https://hapgood.us/2013/05/01/distributed-flips-pacing-and-moocs-as-ocw/	by/2013--hapgood-distributed-flips-pacing-and-moocs-as-ocw.md	2919
2013-05-06	Community College Is the Disruptor That Is Here Today	https://hapgood.us/2013/05/06/community-college-is-the-disruptor-that-is-here-today/	by/2013--hapgood-community-college-is-the-disruptor-that-is-here-today.md	4331
2013-05-07	Is the “Distributed Flip” part of the “Great Rebranding”?	https://hapgood.us/2013/05/07/is-the-distributed-flip-part-of-the-great-rebranding/	by/2013--hapgood-is-the-distributed-flip-part-of-the-great-rebranding.md	3736
2013-05-09	Creating the Education Death Star	https://hapgood.us/2013/05/09/creating-the-education-death-star/	by/2013--hapgood-creating-the-education-death-star.md	6638
2013-05-13	Our Unbelievably Provincial Way of Talking Education	https://hapgood.us/2013/05/13/our-unbelievably-provincial-way-of-talking-education/	by/2013--hapgood-our-unbelievably-provincial-way-of-talking-education.md	1059
2013-05-14	The Bigger Picture is Corporate-Built Online Delivered Through Traditional F2F Institutions	https://hapgood.us/2013/05/14/the-bigger-picture-is-corporate-built-online-delivered-through-traditional-f2f-institutions/	by/2013--hapgood-the-bigger-picture-is-corporate-built-online-delivered-throu.md	1712
2013-05-16	Downes on the “Wrapped MOOC”	https://hapgood.us/2013/05/16/downes-on-the-wrapped-mooc/	by/2013--hapgood-downes-on-the-wrapped-mooc.md	3816
2013-05-17	The Adult Education Market is Imploding	https://hapgood.us/2013/05/17/the-adult-education-market-is-imploding/	by/2013--hapgood-the-adult-education-market-is-imploding.md	1102
2013-05-21	Reply to Cole: Pushing Back vs. Pushing Forward	https://hapgood.us/2013/05/21/reply-to-cole-pushing-back-vs-pushing-forward/	by/2013--hapgood-reply-to-cole-pushing-back-vs-pushing-forward.md	4051
2013-05-24	The Education Conflation (or how the problems at the top tell us nothing about the bottom)	https://hapgood.us/2013/05/24/the-education-conflation-or-how-the-problems-at-the-top-tell-us-nothing-about-the-bottom/	by/2013--hapgood-the-education-conflation-or-how-the-problems-at-the-top-tell.md	3824
2013-05-30	As we were saying… (Coursera as Provider of Courseware)	https://hapgood.us/2013/05/30/as-we-were-saying-coursera-as-provider-of-courseware/	by/2013--hapgood-as-we-were-saying-coursera-as-provider-of-courseware.md	5023
2013-05-30	Refactoring Coursera	https://hapgood.us/2013/05/30/refactoring-coursera/	by/2013--hapgood-refactoring-coursera.md	5607
2013-06-03	Justin Reich Goes to Work for HarvardX	https://hapgood.us/2013/06/03/justin-reich-goes-to-work-for-harvardx/	by/2013--hapgood-justin-reich-goes-to-work-for-harvardx.md	5212
2013-06-13	Chromebook as Convivial Tool	https://hapgood.us/2013/06/13/chromebook-as-convivial-tool/	by/2013--hapgood-chromebook-as-convivial-tool.md	2999
2013-06-14	Why Use Open Course Frameworks? [Slideshare Presentation w/ Audio, 20 mins]	https://hapgood.us/2013/06/14/why-use-open-course-frameworks-slideshare-presentation-w-audio-20-mins/	by/2013--hapgood-why-use-open-course-frameworks-slideshare-presentation-w-aud.md	1515
2013-06-26	The Distributed Flip (Presentation for InstructureCon 2013)	https://hapgood.us/2013/06/26/the-distributed-flip-presentation-for-instructurecon-2013/	by/2013--hapgood-the-distributed-flip-presentation-for-instructurecon-2013.md	18421
2013-06-27	Designing Open Materials Intentionally for the Blended Classroom	https://hapgood.us/2013/06/27/designing-open-materials-intentionally-for-the-blended-classroom/	by/2013--hapgood-designing-open-materials-intentionally-for-the-blended-class.md	4299
2013-07-01	EdStat Watch: Old vs. Young People with Degrees	https://hapgood.us/2013/07/01/edstat-watch-old-vs-young-people-with-degrees/	by/2013--hapgood-edstat-watch-old-vs-young-people-with-degrees.md	2465
2013-07-02	MOOC Use in Blended Scenarios: Some Surprises and Opportunities	https://hapgood.us/2013/07/02/mooc-use-in-blended-scenarios-some-surprises-and-opportunities/	by/2013--hapgood-mooc-use-in-blended-scenarios-some-surprises-and-opportuniti.md	214
2013-07-11	xMOOC Communities Should Learn From cMOOCs	https://hapgood.us/2013/07/11/xmooc-communities-should-learn-from-cmoocs/	DUPLICATE of by/2013--educause-blog-xmooc-communities-should-learn-from-cmoocs.md	3438
2013-07-22	The Weirdest Excuse Udacity Gave	https://hapgood.us/2013/07/22/the-weirdest-excuse-udacity-gave/	by/2013--hapgood-the-weirdest-excuse-udacity-gave.md	1282
2013-08-05	Learning Styles vs. Introversion	https://hapgood.us/2013/08/05/learning-styles-vs-introversion/	by/2013--hapgood-learning-styles-vs-introversion.md	3254
2013-08-09	Someone Has to Model Pay It Forward and It’s Incredibly Pathetic It Has to Be Me	https://hapgood.us/2013/08/09/someone-has-to-model-pay-it-forward-and-its-incredibly-pathetic-it-has-to-be-me/	by/2013--hapgood-someone-has-to-model-pay-it-forward-and-its-incredibly-pathe.md	9500
2013-08-09	Effect of Dependents on Pay-as-You-Earn/Pay it Forward Scenarios	https://hapgood.us/2013/08/09/effect-of-dependents-on-pay-as-you-earnpay-it-forward-scenarios/	by/2013--hapgood-effect-of-dependents-on-pay-as-you-earnpay-it-forward-scenar.md	2818
2013-08-13	WaterFeed: Crowdsourced Article Summaries as Meaningful Coursework	https://hapgood.us/2013/08/13/waterfeed-crowdsourced-article-summaries-as-meaningful-coursework/	by/2013--hapgood-waterfeed-crowdsourced-article-summaries-as-meaningful-cours.md	1332
2013-08-15	Water106: A cMOOC-like Approach to Issues-based Education (Now with whitepaper!)	https://hapgood.us/2013/08/15/water106-a-cmooc-like-approach-to-issues-based-education-now-with-whitepaper/	by/2013--hapgood-water106-a-cmooc-like-approach-to-issues-based-education-now.md	1397
2013-08-16	A Short Story About How a Network Corrects Itself	https://hapgood.us/2013/08/16/a-short-story-about-how-a-network-corrects-itself/	by/2013--hapgood-a-short-story-about-how-a-network-corrects-itself.md	1442
2013-08-19	The FemTechNet DOCC, Water106, and Our Distributed EdTech Future	https://hapgood.us/2013/08/19/the-femtechnet-docc-water106-and-our-distributed-edtech-future/	by/2013--hapgood-the-femtechnet-docc-water106-and-our-distributed-edtech-futu.md	2132
2013-08-22	The Ticking Time Bomb in the President’s Higher Education Proposal	https://hapgood.us/2013/08/22/the-ticking-time-bomb-in-the-presidents-higher-education-proposal/	by/2013--hapgood-the-ticking-time-bomb-in-the-presidents-higher-education-pro.md	2670
2013-08-28	Six Second Science Vines	https://hapgood.us/2013/08/28/six-second-science-vines/	by/2013--hapgood-six-second-science-vines.md	918
2013-08-29	Waterfeed Slideshare Walk-through (Slideshare Edition)	https://hapgood.us/2013/08/29/waterfeed-slideshare-walk-through-slideshare-edition/	by/2013--hapgood-waterfeed-slideshare-walk-through-slideshare-edition.md	869
2013-09-10	Numeracy, Motivated Cognition, and Networked Learning	https://hapgood.us/2013/09/10/numeracy-motivated-cognition-and-networked-learning/	by/2013--hapgood-numeracy-motivated-cognition-and-networked-learning.md	6772
2013-09-11	Sometimes Failure Is Just Failure	https://hapgood.us/2013/09/11/sometimes-failure-is-just-failure/	by/2013--hapgood-sometimes-failure-is-just-failure.md	6576
2013-09-16	Password Mental Algorithms	https://hapgood.us/2013/09/16/password-mental-algorithms/	by/2013--hapgood-password-mental-algorithms.md	2027
2013-09-18	Peak Higher Ed and the Age of Diminished Expectations	https://hapgood.us/2013/09/18/peak-higher-ed-and-the-age-of-diminished-expectations/	by/2013--hapgood-peak-higher-ed-and-the-age-of-diminished-expectations.md	5587
2013-09-24	The Myth of the All-in-one	https://hapgood.us/2013/09/24/the-myth-of-the-all-in-one/	by/2013--hapgood-the-myth-of-the-all-in-one.md	3496
2013-09-25	Commitment	https://hapgood.us/2013/09/25/commitment/	by/2013--hapgood-commitment.md	2476
2013-09-26	Why the Course Signals Math Does Not Add Up	https://hapgood.us/2013/09/26/why-the-course-signals-math-does-not-add-up/	by/2013--hapgood-why-the-course-signals-math-does-not-add-up.md	5566
2013-09-26	A Simple, Less Mathematical Way to Understand the Course Signals Issue	https://hapgood.us/2013/09/26/a-simple-less-mathematical-way-to-understand-the-course-signals-issue/	by/2013--hapgood-a-simple-less-mathematical-way-to-understand-the-course-sign.md	1838
2013-09-27	Second (Third?) Tumblr Linklog Attempt	https://hapgood.us/2013/09/27/second-third-tumblr-linklog-attempt/	by/2013--hapgood-second-third-tumblr-linklog-attempt.md	1144
2013-10-02	A Plan for a $10K Degree: A Response	https://hapgood.us/2013/10/02/a-plan-for-a-10k-degree-a-response/	by/2013--hapgood-a-plan-for-a-10k-degree-a-response.md	7546
2013-10-04	Rediscovering (Semi-)Social Bookmarking	https://hapgood.us/2013/10/04/rediscovering-semi-social-bookmarking/	by/2013--hapgood-rediscovering-semi-social-bookmarking.md	3147
2013-10-07	Is Domain of One’s Own a platform?	https://hapgood.us/2013/10/07/is-domain-of-ones-own-a-platform/	by/2013--hapgood-is-domain-of-ones-own-a-platform.md	2138
2013-10-10	Some Notes on Using MOOCs for Blended Instruction	https://hapgood.us/2013/10/10/some-notes-on-using-moocs-for-blended-instruction/	by/2013--hapgood-some-notes-on-using-moocs-for-blended-instruction.md	10946
2013-10-14	The $10,000 Degree: A Response, Part II	https://hapgood.us/2013/10/14/the-10000-degree-a-response-part-ii/	by/2013--hapgood-the-10000-degree-a-response-part-ii.md	6092
2013-10-14	For Precisely This Moment	https://hapgood.us/2013/10/14/for-precisely-this-moment/	by/2013--hapgood-for-precisely-this-moment.md	1581
2013-10-23	That “Flipped Classrooms May Not Work” Story	https://hapgood.us/2013/10/23/that-flipped-classrooms-may-not-work-story/	by/2013--hapgood-that-flipped-classrooms-may-not-work-story.md	2431
2013-10-27	Educational Technology and the Sources of Innovation	https://hapgood.us/2013/10/27/educational-technology-and-the-sources-of-innovation/	by/2013--hapgood-educational-technology-and-the-sources-of-innovation.md	16000
2013-11-14	Thrun Enters Burgeoning Sieve Market	https://hapgood.us/2013/11/14/thrun-enters-burgeoning-sieve-market/	by/2013--hapgood-thrun-enters-burgeoning-sieve-market.md	4875
2013-11-26	“Experimented On”	https://hapgood.us/2013/11/26/experimented-on/	by/2013--hapgood-experimented-on.md	3239
2013-12-02	Counting History PhD Employment	https://hapgood.us/2013/12/02/counting-history-phd-employment/	by/2013--hapgood-counting-history-phd-employment.md	5663
2013-12-06	MRI 13	https://hapgood.us/2013/12/06/waking-life/	by/2013--hapgood-waking-life.md	1637
2013-12-10	Short Notes on the Absence of Theory	https://hapgood.us/2013/12/10/short-notes-on-the-absence-of-theory/	by/2013--hapgood-short-notes-on-the-absence-of-theory.md	8368
2013-12-10	Stocks, Flows, and the 80% Non-traditional Figure	https://hapgood.us/2013/12/10/stocks-flows-and-the-80-non-traditional-figure/	by/2013--hapgood-stocks-flows-and-the-80-non-traditional-figure.md	5168
2013-12-11	Why the Why Matters	https://hapgood.us/2013/12/11/why-the-why-matters/	by/2013--hapgood-why-the-why-matters.md	4248
2013-12-16	Can People Designing Multiple Choice Tests for MOOCs Please Study Designing Multiple Choice Tests?	https://hapgood.us/2013/12/16/can-people-designing-multiple-choice-tests-for-moocs-please-study-designing-multiple-choice-tests/	by/2013--hapgood-can-people-designing-multiple-choice-tests-for-moocs-please.md	2919
2013-12-17	Use of MOOC Community Features in Blended Scenarios, Dan Ariely Edition	https://hapgood.us/2013/12/17/use-of-mooc-community-features-in-blended-scenarios-dan-ariely-edition/	by/2013--hapgood-use-of-mooc-community-features-in-blended-scenarios-dan-arie.md	2864
2013-12-18	(Educational) Research Isn’t Broken But the Culture Is	https://hapgood.us/2013/12/18/educational-research-isnt-broken-but-the-culture-is/	by/2013--hapgood-educational-research-isnt-broken-but-the-culture-is.md	2166
2013-12-19	Synchronous Online is About To Get Much, Much Better	https://hapgood.us/2013/12/19/synchronous-online-is-the-new-edtech-frontier/	by/2013--hapgood-synchronous-online-is-the-new-edtech-frontier.md	4649
2014-01-03	Revenge of the OS	https://hapgood.us/2014/01/03/revenge-of-the-os/	by/2014--hapgood-revenge-of-the-os.md	2702
2014-01-06	Issue Hubs /Water106	https://hapgood.us/2014/01/06/issue-hubs-water106/	by/2014--hapgood-issue-hubs-water106.md	3009
2014-01-06	EdXx	https://hapgood.us/2014/01/06/edxx/	by/2014--hapgood-edxx.md	3831
2014-01-16	The OS-based Lifestream Will Kill the Web-based Mega-Service, Part the Third	https://hapgood.us/2014/01/16/the-os-based-lifestream-will-kill-the-web-based-mega-service-part-the-third/	by/2014--hapgood-the-os-based-lifestream-will-kill-the-web-based-mega-service.md	2396
2014-01-17	Open Collaborative Software is a Lot Cheaper at Scale. Why Don’t We Harness That More?	https://hapgood.us/2014/01/17/open-collaborative-software-is-a-lot-cheaper-at-scale-why-dont-we-harness-that-more/	by/2014--hapgood-open-collaborative-software-is-a-lot-cheaper-at-scale-why-do.md	3424
2014-01-28	A Federated Approach Could Make OER More Numerous, Findable, and Attributable	https://hapgood.us/2014/01/28/a-federated-approach-could-make-oer-more-numerous-findable-and-attributable/	by/2014--hapgood-a-federated-approach-could-make-oer-more-numerous-findable-a.md	6511
2014-01-29	Forking an Academic Wiki Should Be a Basic Student Right. Discuss.	https://hapgood.us/2014/01/29/forking-an-academic-wiki-should-be-a-basic-student-right-discuss/	by/2014--hapgood-forking-an-academic-wiki-should-be-a-basic-student-right-dis.md	4710
2014-01-30	A Better Way to Build a EdTech Support Wiki (or, Doctor, Heal Thyself)	https://hapgood.us/2014/01/30/a-better-way-to-build-a-edtech-support-wiki-or-doctor-heal-thyself/	by/2014--hapgood-a-better-way-to-build-a-edtech-support-wiki-or-doctor-heal-t.md	4276
2014-01-31	A Pedagogy of the Edges (or, the Wrong Robots)	https://hapgood.us/2014/01/31/a-pedagogy-of-the-edges-or-the-wrong-robots/	by/2014--hapgood-a-pedagogy-of-the-edges-or-the-wrong-robots.md	4849
2014-02-04	“Vertical Social Networks” [pd;dr]	https://hapgood.us/2014/02/04/are-vertical-social-networks-back-or-did-they-never-leave/	by/2014--hapgood-are-vertical-social-networks-back-or-did-they-never-leave.md	2915
2014-02-09	Why I Don’t Edit Wikis (And Why You Don’t Either, and What We Can Do About That)	https://hapgood.us/2014/02/09/why-i-dont-edit-wikis-and-why-you-dont-either/	by/2014--hapgood-why-i-dont-edit-wikis-and-why-you-dont-either.md	7127
2014-02-12	The Harvard “MOOCs for Alumni” Thing Parties Like It’s 1999	https://hapgood.us/2014/02/12/the-harvard-moocs-for-alumni-thing-parties-like-its-1999/	by/2014--hapgood-the-harvard-moocs-for-alumni-thing-parties-like-its-1999.md	7182
2014-02-13	Online Learning Is Not Groundhog Day, It’s Memento	https://hapgood.us/2014/02/13/online-learning-is-not-groundhog-day-its-memento/	by/2014--hapgood-online-learning-is-not-groundhog-day-its-memento.md	1916
2014-02-14	Dan Meyer Wrote Something Brilliant the Other Day	https://hapgood.us/2014/02/14/dan-meyer-wrote-something-brilliant-on-curriculum-the-other-day/	by/2014--hapgood-dan-meyer-wrote-something-brilliant-on-curriculum-the-other.md	1434
2014-02-18	Is Paying Adjuncts Crap Killing Technological Innovation?	https://hapgood.us/2014/02/18/paying-adjuncts-crap-is-killing-technological-innovation/	by/2014--hapgood-paying-adjuncts-crap-is-killing-technological-innovation.md	4091
2014-02-28	The Federated OER Wiki Is Up and Running	https://hapgood.us/2014/02/28/the-federated-oer-wiki-is-up-and-running/	by/2014--hapgood-the-federated-oer-wiki-is-up-and-running.md	1244
2014-03-04	Learning Is Not One Thing	https://hapgood.us/2014/03/04/learning-is-not-one-thing/	by/2014--hapgood-learning-is-not-one-thing.md	2856
2014-03-05	Five Uses For the Federated Classroom Wiki	https://hapgood.us/2014/03/05/five-uses-for-the-federated-classroom-wiki/	by/2014--hapgood-five-uses-for-the-federated-classroom-wiki.md	5968
2014-03-05	Current Design of the Federated Classroom Wiki as of Today	https://hapgood.us/2014/03/05/current-design-of-the-federated-classroom-wiki-as-of-today/	by/2014--hapgood-current-design-of-the-federated-classroom-wiki-as-of-today.md	3615
2014-03-10	Spritz, Modes of Reading, and Why Open Matters	https://hapgood.us/2014/03/10/spritz-the-future-of-reading-and-why-open-matters/	by/2014--hapgood-spritz-the-future-of-reading-and-why-open-matters.md	3924
2014-03-11	E-textbooks and LMS/Device Integration	https://hapgood.us/2014/03/11/e-textbooks-and-lmsdevice-integration/	by/2014--hapgood-e-textbooks-and-lmsdevice-integration.md	2544
2014-03-15	Fauxnership and the Fifth R	https://hapgood.us/2014/03/15/fauxnership-and-the-fifth-r/	by/2014--hapgood-fauxnership-and-the-fifth-r.md	3585
2014-03-17	Connexions News: New Editor, Big Announcement on March 31	https://hapgood.us/2014/03/17/connexions-news-new-editor-big-announcement-on-march-31/	by/2014--hapgood-connexions-news-new-editor-big-announcement-on-march-31.md	1434
2014-03-17	What the Heck Is Going On With Lesson Plan Searches?	https://hapgood.us/2014/03/17/what-the-heck-is-going-on-with-lesson-plan-searches/	by/2014--hapgood-what-the-heck-is-going-on-with-lesson-plan-searches.md	2352
2014-03-18	Google Apps For Education Sued For Data-Mining Students	https://hapgood.us/2014/03/18/google-apps-for-education-sued-for-data-mining-students/	by/2014--hapgood-google-apps-for-education-sued-for-data-mining-students.md	1338
2014-03-24	Goal: Make Wiki Page Reuse as Easy and Natural as Reblogging on Tumblr	https://hapgood.us/2014/03/24/goal-make-wiki-page-reuse-as-easy-and-natural-as-reblogging-on-tumblr/	by/2014--hapgood-goal-make-wiki-page-reuse-as-easy-and-natural-as-reblogging.md	1367
2014-03-25	Truth, Durability, and Big Data	https://hapgood.us/2014/03/25/truth-durability-and-big-data/	by/2014--hapgood-truth-durability-and-big-data.md	4410
2014-03-26	Like Tumblr for Wikis (Sample Implementation. Downloadable Code.)	https://hapgood.us/2014/03/26/like-tumblr-for-wikis-sample-implementation-downloadable-code/	by/2014--hapgood-like-tumblr-for-wikis-sample-implementation-downloadable-cod.md	1314
2014-03-28	Doing Big Data and Analytics Right	https://hapgood.us/2014/03/28/doing-big-data-and-analytics-right/	by/2014--hapgood-doing-big-data-and-analytics-right.md	5328
2014-03-31	The Route To Personal Cyberinfrastructure Is Through Storage-Neutral Apps	https://hapgood.us/2014/03/31/the-route-to-personal-cyberinfrastructure-is-through-storage-neutral-apps/	by/2014--hapgood-the-route-to-personal-cyberinfrastructure-is-through-storage.md	5116
2014-04-02	Unhosted	https://hapgood.us/2014/04/02/unhosted/	by/2014--hapgood-unhosted.md	2812
2014-04-09	Teaching the Distributed Flip [Slides & Small Rant]	https://hapgood.us/2014/04/09/teaching-the-distributed-flip-slides-small-rant/	by/2014--hapgood-teaching-the-distributed-flip-slides-small-rant.md	3152
2014-04-09	The First Web Browser Was a Storage-Neutral App	https://hapgood.us/2014/04/09/the-first-web-browser-was-a-storage-neutral-app/	by/2014--hapgood-the-first-web-browser-was-a-storage-neutral-app.md	6428
2014-04-10	Gruber: “It’s all the Web”	https://hapgood.us/2014/04/10/gruber-its-all-the-web/	by/2014--hapgood-gruber-its-all-the-web.md	5369
2014-04-10	This is what I mean by new modes of sharing (Fedwiki meets Dropbox Carousel)	https://hapgood.us/2014/04/10/this-is-what-i-mean-by-new-modes-of-sharing-fedwiki-meets-dropbox-carousel/	by/2014--hapgood-this-is-what-i-mean-by-new-modes-of-sharing-fedwiki-meets-dr.md	2045
2014-04-11	Hacking and Reuse: A Regrouping	https://hapgood.us/2014/04/11/hacking-and-reuse-a-regrouping/	by/2014--hapgood-hacking-and-reuse-a-regrouping.md	2859
2014-04-14	If Your Product Is So Data-Centric, Maybe It Should Have Data Export?	https://hapgood.us/2014/04/14/if-your-product-is-so-data-centric-maybe-it-should-have-data-export/	by/2014--hapgood-if-your-product-is-so-data-centric-maybe-it-should-have-data.md	2190
2014-04-15	Some Notes on DokuWiki Setup for Academic Settings: Spam	https://hapgood.us/2014/04/15/some-notes-on-dokuwiki-setup-for-academic-settings-spam/	by/2014--hapgood-some-notes-on-dokuwiki-setup-for-academic-settings-spam.md	3442
2014-04-16	Experience Without Humility Is Not Very Helpful At All	https://hapgood.us/2014/04/16/experience-without-humility-is-just-experience/	by/2014--hapgood-experience-without-humility-is-just-experience.md	6174
2014-04-18	Using ProProfs With Dokuwiki	https://hapgood.us/2014/04/18/using-proprofs-with-dokuwiki/	by/2014--hapgood-using-proprofs-with-dokuwiki.md	3173
2014-04-18	228 Summaries	https://hapgood.us/2014/04/18/228-summaries/	by/2014--hapgood-228-summaries.md	2036
2014-04-18	Are Blogs the Vinyl Records of the Internet?	https://hapgood.us/2014/04/18/are-blogs-the-vinyl-records-of-the-internet/	by/2014--hapgood-are-blogs-the-vinyl-records-of-the-internet.md	2270
2014-04-21	The Sieve Manufacture Continues at Udacity	https://hapgood.us/2014/04/21/the-sieve-manufacture-continues-at-udacity/	by/2014--hapgood-the-sieve-manufacture-continues-at-udacity.md	3603
2014-04-21	Your Diploma Just Got Downgraded. But You Can Upgrade It At a 20% Discount!	https://hapgood.us/2014/04/21/your-diploma-just-got-downgraded-but-you-can-upgrade-it-at-a-20-discount/	by/2014--hapgood-your-diploma-just-got-downgraded-but-you-can-upgrade-it-at-a.md	2101
2014-04-24	Federated Wiki, explanation as of April 2014	https://hapgood.us/2014/04/24/federated-wiki-explanation-as-of-april-2014/	by/2014--hapgood-federated-wiki-explanation-as-of-april-2014.md	12614
2014-04-25	Google+ will die, because Google already owns the one lifestream that matters.	https://hapgood.us/2014/04/25/google-will-die-because-google-already-owns-the-one-lifestream-that-matters/	by/2014--hapgood-google-will-die-because-google-already-owns-the-one-lifestre.md	2253
2014-04-28	We had a different system once. It worked pretty well.	https://hapgood.us/2014/04/28/the-right-to-retain/	by/2014--hapgood-the-right-to-retain.md	4061
2014-04-29	The Wrong Robots, Illustrated	https://hapgood.us/2014/04/29/the-wrong-robots-illustrated/	by/2014--hapgood-the-wrong-robots-illustrated.md	1374
2014-05-05	Why the Comprehensive Attribution Statement Makes Sense	https://hapgood.us/2014/05/05/why-the-comprehensive-attribution-statement-makes-sense/	by/2014--hapgood-why-the-comprehensive-attribution-statement-makes-sense.md	7587
2014-05-06	Dokuwiki Sychronization Tool (Screencast). Too, too good.	https://hapgood.us/2014/05/06/dokuwiki-sychronization-tool-screencast-too-too-good/	by/2014--hapgood-dokuwiki-sychronization-tool-screencast-too-too-good.md	226
2014-05-13	Napster, “All the Rave” (Notes)	https://hapgood.us/2014/05/13/napster-all-the-rave-notes/	by/2014--hapgood-napster-all-the-rave-notes.md	4460
2014-06-04	Smallest Federated Wiki as an Alternate Vision of the Web	https://hapgood.us/2014/06/04/smallest-federated-wiki-as-an-alternate-vision-of-the-web/	by/2014--hapgood-smallest-federated-wiki-as-an-alternate-vision-of-the-web.md	10028
2014-06-08	The Hidden History of Online Learning	https://hapgood.us/2014/06/08/the-hidden-history-of-online-learning/	by/2014--hapgood-the-hidden-history-of-online-learning.md	782
2014-06-10	The Answer to Project-based Work in MOOCs is Federation	https://hapgood.us/2014/06/10/the-answer-to-project-based-work-in-moocs-is-federation/	by/2014--hapgood-the-answer-to-project-based-work-in-moocs-is-federation.md	4862
2014-06-11	Letting Lots of People Host Your Stuff In Their Collections Is a Good Survival Strategy	https://hapgood.us/2014/06/11/letting-lots-of-people-host-your-stuff-in-their-collections-is-a-good-survival-strategy/	by/2014--hapgood-letting-lots-of-people-host-your-stuff-in-their-collections.md	1615
2014-06-12	Student Curation in Smallest Federated Wiki	https://hapgood.us/2014/06/12/student-curation-in-smallest-federated-wiki/	by/2014--hapgood-student-curation-in-smallest-federated-wiki.md	1662
2014-06-13	Pressey’s Automatic Teacher	https://hapgood.us/2014/06/13/presseys-automatic-teacher/	by/2014--hapgood-presseys-automatic-teacher.md	2291
