year	month	date	title	url	wayback_index_snapshot	fetched	archived_byline	file
2006	09		Burning Man Travel Tip	http://radar.oreilly.com/archives/2006/09/burning_man_travel_tip.html		yes	Tim O'Reilly	by/2006--radar-legacy-burning-man-travel-tip.md
2006	09		"Continue reading ""China:  Giant Contradictions"""	http://radar.oreilly.com/archives/2006/09/china_giant_contradictions.html		yes	Tim O'Reilly	by/2006--radar-legacy-china-giant-contradictions.md
2006	09		EuroOscon Keynoters	http://radar.oreilly.com/archives/2006/09/eurooscon_keynoters.html		other-author	Nat Torkington	
2006	09		GeoPress Adds Maps to WordPress	http://radar.oreilly.com/archives/2006/09/geopress_adds_maps_to_wordpres.html		other-author	Brady Forrest	
2006	09		Google Image Labeler:  Bionic Software Strikes Again	http://radar.oreilly.com/archives/2006/09/google_image_labeler_bionic_so.html		yes	tim	by/2006--radar-legacy-google-image-labeler-bionic-software-strikes-again.md
2006	09		how the ability to keep in contact with folks at home changes the face of soldiering	http://radar.oreilly.com/archives/2006/09/laptops_at_war.html		other-author	Marc Hedlund	
2006	09		"Continue reading ""Google Image Labeler, the ESP Game, and Human-Computer Symbiosis"""	http://radar.oreilly.com/archives/2006/09/more_on_google_image_labeler.html		yes	Tim O'Reilly	by/2006--radar-legacy-google-image-labeler-the-esp-game-and-human-computer-symbiosis.md
2006	09		More on Laptops at War	http://radar.oreilly.com/archives/2006/09/more_on_laptops_at_war.html		yes	Tim O'Reilly	by/2006--radar-legacy-more-on-laptops-at-war.md
2006	09		"Continue reading ""Quality of Book Digitization"""	http://radar.oreilly.com/archives/2006/09/quality_of_book_digitization.html		yes	Tim O'Reilly	by/2006--radar-legacy-quality-of-book-digitization.md
2006	09		Standardized Hardware for eBook Readers	http://radar.oreilly.com/archives/2006/09/standardized_hardware_for_eboo.html		yes	Tim O'Reilly	by/2006--radar-legacy-standardized-hardware-for-ebook-readers.md
2006	09		The Breathing Earth	http://radar.oreilly.com/archives/2006/09/the_breathing_earth.html		yes	Tim O'Reilly	by/2006--radar-legacy-the-breathing-earth.md
2006	09		The Medium Changes the Preferred Format	http://radar.oreilly.com/archives/2006/09/the_medium_changes_the_preferr.html		yes	Tim O'Reilly	by/2006--radar-legacy-the-medium-changes-the-preferred-format.md
2006	09		Why .Mac Webmail is Important	http://radar.oreilly.com/archives/2006/09/why_mac_webmail_is_important.html		yes	Tim O'Reilly	by/2006--radar-legacy-why-mac-webmail-is-important.md
2006	10		Cultivating Server Farms	http://radar.oreilly.com/archives/2006/10/cultivating_ser.html		yes	Tim O'Reilly	by/2006--radar-legacy-cultivating-server-farms.md
2006	10		Fortune Mag Bullish on Technology	http://radar.oreilly.com/archives/2006/10/fortune_mag_bul.html		yes	Tim O'Reilly	by/2006--radar-legacy-fortune-mag-bullish-on-technology.md
2006	10		Getting the Market to Tell the Truth	http://radar.oreilly.com/archives/2006/10/getting_the_mar.html		yes	Tim O'Reilly	by/2006--radar-legacy-getting-the-market-to-tell-the-truth.md
2006	10		Web 2.0 appears to be reaching a bubble level of hype	http://radar.oreilly.com/archives/2006/10/it_is_happening.html		other-author	Marc Hedlund	
2006	10		Make:  3D PDF of Spud Gun Project	http://radar.oreilly.com/archives/2006/10/make_3d_pdf_of_1.html		yes	Tim O'Reilly	by/2006--radar-legacy-make-3d-pdf-of-spud-gun-project.md
2006	10		O'Reilly Labs Code Quiz	http://radar.oreilly.com/archives/2006/10/oreilly_labs_co.html		yes	Tim O'Reilly	by/2006--radar-legacy-o-reilly-labs-code-quiz.md
2006	10		"Continue reading ""Real Sharing vs. Fake Sharing"""	http://radar.oreilly.com/archives/2006/10/real_sharing_vs.html		yes	Tim O'Reilly	by/2006--radar-legacy-real-sharing-vs-fake-sharing.md
2006	10		Search Startups Are Dead, Long Live Search Startups	http://radar.oreilly.com/archives/2006/10/search_startups.html		yes	Tim O'Reilly	by/2006--radar-legacy-search-startups-are-dead-long-live-search-startups.md
2006	10		"Continue reading ""State of the Computer Book Market, Q306, Part 1, Overall Market Trend"""	http://radar.oreilly.com/archives/2006/10/state_of_the_co.html		yes	tim	by/2006--radar-legacy-state-of-the-computer-book-market-q306-part-1-overall-market-trend.md
2006	10		The Legacy of the Whole Earth Catalog	http://radar.oreilly.com/archives/2006/10/the_legacy_of_t.html		yes	Tim O'Reilly	by/2006--radar-legacy-the-legacy-of-the-whole-earth-catalog.md
2006	10		The Persistence of (Bad) Online Data	http://radar.oreilly.com/archives/2006/10/the_persistence_of_bad_data.html		yes	Tim O'Reilly	by/2006--radar-legacy-the-persistence-of-bad-online-data.md
2006	10		Tracking Hasan Elahi	http://radar.oreilly.com/archives/2006/10/tracking_hasan.html		yes	Tim O'Reilly	by/2006--radar-legacy-tracking-hasan-elahi.md
2006	10		Warning Signs from the Future	http://radar.oreilly.com/archives/2006/10/warning_signs_f.html		yes	Tim O'Reilly	by/2006--radar-legacy-warning-signs-from-the-future.md
2006	10		"Continue reading ""Time Zoom:  Welcome to the Anthropocene"""	http://radar.oreilly.com/archives/2006/10/welcome_to_the_1.html		yes	Tim O'Reilly	by/2006--radar-legacy-time-zoom-welcome-to-the-anthropocene.md
2006	10		Why Has Microsoft Abandoned the Power User?	http://radar.oreilly.com/archives/2006/10/why_has_microso.html		yes	Tim O'Reilly	by/2006--radar-legacy-why-has-microsoft-abandoned-the-power-user.md
2006	10		Wikipedia and Genomics Visualization:  Separated At Birth?	http://radar.oreilly.com/archives/2006/10/wikipedia_and_genomics_visuali.html		yes	Tim O'Reilly	by/2006--radar-legacy-wikipedia-and-genomics-visualization-separated-at-birth.md
2006	11		Correction:  Just Having Fun	http://radar.oreilly.com/archives/2006/11/correction_just.html		yes	tim	by/2006--radar-legacy-correction-just-having-fun.md
2006	11		harnessing the collective intelligence	http://radar.oreilly.com/archives/2006/11/harnessing-coll.html		yes	Tim O'Reilly	by/2006--radar-legacy-harnessing-collective-intelligence.md
2006	11		Insight into Future Business Models	http://radar.oreilly.com/archives/2006/11/insight_into_fu.html		yes	Tim O'Reilly	by/2006--radar-legacy-insight-into-future-business-models.md
2006	11		Open Source Gift Guide	http://radar.oreilly.com/archives/2006/11/open_source_gif_1.html		yes	Tim O'Reilly	by/2006--radar-legacy-open-source-gift-guide.md
2006	11		Open Source, Web 2.0, and the Flat World	http://radar.oreilly.com/archives/2006/11/open_source_web.html		yes	Tim O'Reilly	by/2006--radar-legacy-open-source-web-2-0-and-the-flat-world.md
2006	11		Second Life at Seminars on Long Term Thinking	http://radar.oreilly.com/archives/2006/11/second_life_at.html		yes	Tim O'Reilly	by/2006--radar-legacy-second-life-at-seminars-on-long-term-thinking.md
2006	11		SEO: Black vs. White	http://radar.oreilly.com/2006/11/seo-black-vs-white.html		other-author	brady	
2006	11		"Continue reading ""State of the Computer Book Market, Q306, Part 2"""	http://radar.oreilly.com/archives/2006/11/state_of_the_co_1.html		yes	Tim O'Reilly	by/2006--radar-legacy-state-of-the-computer-book-market-q306-part-2.md
2006	11		"Continue reading ""Ten Things I Want From My Phone"""	http://radar.oreilly.com/archives/2006/11/ten_things_i_wa.html		yes	Tim O'Reilly	by/2006--radar-legacy-ten-things-i-want-from-my-phone.md
2006	11		The Paperless Hacker	http://radar.oreilly.com/archives/2006/11/the_future_of_p.html		yes	Tim O'Reilly	by/2006--radar-legacy-the-paperless-hacker.md
2006	11		The Significance of Threadless.com	http://radar.oreilly.com/archives/2006/11/the_significanc.html		yes	Tim O'Reilly	by/2006--radar-legacy-the-significance-of-threadless-com.md
2006	11		Thoughts on the State of Search	http://radar.oreilly.com/archives/2006/11/thoughts_on_the_1.html		yes	Tim O'Reilly	by/2006--radar-legacy-thoughts-on-the-state-of-search.md
2006	11		Timeline:  Ajax Widget for Visualizing Time-based Data	http://radar.oreilly.com/archives/2006/11/timeline_ajax_w.html		yes	Tim O'Reilly	by/2006--radar-legacy-timeline-ajax-widget-for-visualizing-time-based-data.md
2006	11		Traffic Jam Hack	http://radar.oreilly.com/archives/2006/11/traffic_jam_hac.html		yes	tim	by/2006--radar-legacy-traffic-jam-hack.md
2006	11		Tuning Audio/Video Content from the Net	http://radar.oreilly.com/archives/2006/11/tuning_audiovid.html		yes	Tim O'Reilly	by/2006--radar-legacy-tuning-audio-video-content-from-the-net.md
2006	11		Two Great Followups on Business Models Post	http://radar.oreilly.com/archives/2006/11/two_great_follo.html		yes	Tim O'Reilly	by/2006--radar-legacy-two-great-followups-on-business-models-post.md
2006	11		Web 2.0 Principles and Best Practices	http://radar.oreilly.com/archives/2006/11/web_20_principl_1.html		yes	Tim O'Reilly	by/2006--radar-legacy-web-20-principles-and-best-practices-post.md
2006	11		one of my previous posts about Web 2.0	http://radar.oreilly.com/archives/2006/11/web_30_maybe_wh.html		yes	Tim O'Reilly	by/2006--radar-legacy-web-3-0-maybe-when-we-get-there.md
2006	11		What VCs Learned from Odeo and YouTube	http://radar.oreilly.com/archives/2006/11/what_vcs_learne.html		yes	Tim O'Reilly	by/2006--radar-legacy-what-vcs-learned-from-odeo-and-youtube.md
2006	11		Why Web 2.0 is More Than a Buzzword	http://radar.oreilly.com/archives/2006/11/why_web_20_is_m.html		yes	Tim O'Reilly	by/2006--radar-legacy-why-web-2-0-is-more-than-a-buzzword.md
2006	11		Words as Pointers, and the Meaning of Web 2.0	http://radar.oreilly.com/archives/2006/11/words_as_pointe_1.html		yes	Tim O'Reilly	by/2006--radar-legacy-words-as-pointers-and-the-meaning-of-web-2-0.md
2006	11		Worldmapper Visualizations	http://radar.oreilly.com/archives/2006/11/worldmapper_vis.html		yes	tim	by/2006--radar-legacy-worldmapper-visualizations.md
2006	12		that will include books on publishers' sites	http://radar.oreilly.com/archives/2006/12/book_search_sho.html		yes	Tim O'Reilly	by/2006--radar-legacy-book-search-should-work-like-web-search.md
2006	12		Google Deprecates Their SOAP Search API	http://radar.oreilly.com/archives/2006/12/google_depreciates_SOAP_API.html		other-author	Brady Forrest	
2006	12		I got blogtagged too	http://radar.oreilly.com/archives/2006/12/i_got_blogtagge.html		yes	Tim O'Reilly	by/2006--radar-legacy-i-got-blogtagged-too.md
2006	12		"Continue reading ""Interview with Der Spiegel"""	http://radar.oreilly.com/archives/2006/12/interview_with.html		yes	Tim O'Reilly	by/2006--radar-legacy-interview-with-der-spiegel.md
2006	12		Radar post	http://radar.oreilly.com/archives/2006/12/mobzombies_run_from_zombies_anywhere.html		other-author	Brady Forrest	
2006	12		Pre-Roll Prediction	http://radar.oreilly.com/archives/2006/12/preroll_predict.html		yes	Tim O'Reilly	by/2006--radar-legacy-pre-roll-prediction.md
2006	12		"Continue reading ""Second Life, IBM, and the Cell Processor"""	http://radar.oreilly.com/archives/2006/12/second_life_ibm.html		yes	Tim O'Reilly	by/2006--radar-legacy-second-life-ibm-and-the-cell-processor.md
2006	12		The Economics of Disaggregation	http://radar.oreilly.com/archives/2006/12/the_economics_o.html		yes	Tim O'Reilly	by/2006--radar-legacy-the-economics-of-disaggregation.md
2006	12		why we launched this conference	http://radar.oreilly.com/archives/2006/12/tools_of_change.html		yes	Tim O'Reilly	by/2006--radar-legacy-tools-of-change-conference.md
2006	12		Web 2.0 systems that get better the more people use them	http://radar.oreilly.com/archives/2006/12/web_20_compact.html		duplicate	Tim O'Reilly	
2006	12		the design of systems that get better the more people use them	http://radar.oreilly.com/archives/2006/12/web-20-compact-definition-tryi.html		duplicate	tim	
2006	12		Which One Was More Virtual?	http://radar.oreilly.com/archives/2006/12/which_one_was_m.html		yes	Tim O'Reilly	by/2006--radar-legacy-which-one-was-more-virtual.md
2007	01		Adrian Holovaty in American Journalism Review	http://radar.oreilly.com/archives/2007/01/adrian_holovaty.html		yes	Tim O'Reilly	by/2007--radar-legacy-adrian-holovaty-in-american-journalism-review.md
2007	01		Asterisk an under-appreciated Open Source Success Story	http://radar.oreilly.com/archives/2007/01/asterisk_an_und.html		yes	Tim O'Reilly	by/2007--radar-legacy-asterisk-an-under-appreciated-open-source-success-story.md
2007	01		Back channel O'Reilly editors chatter on iphone	http://radar.oreilly.com/archives/2007/01/back_channel_or.html		yes	Tim O'Reilly	by/2007--radar-legacy-back-channel-o-reilly-editors-chatter-on-iphone.md
2007	01		Celebrity CIO evaluates alternatives to Windows	http://radar.oreilly.com/archives/2007/01/celebrity_cio_e.html		yes	Tim O'Reilly	by/2007--radar-legacy-celebrity-cio-evaluates-alternatives-to-windows.md
2007	01		Cisco's iPhone Trademark Shaky?	http://radar.oreilly.com/archives/2007/01/ciscos_iphone_t.html		yes	Tim O'Reilly	by/2007--radar-legacy-cisco-s-iphone-trademark-shaky.md
2007	01		Community-generated Documentation Survey	http://radar.oreilly.com/archives/2007/01/communitygenera.html		yes	tim	by/2007--radar-legacy-community-generated-documentation-survey.md
2007	01		DARPA LoCo - Location Anticipation	http://radar.oreilly.com/archives/2007/01/darpa_loco_loca.html		yes	tim	by/2007--radar-legacy-darpa-loco-location-anticipation.md
2007	01		DeveloperWorks Podcast Interviews with Me	http://radar.oreilly.com/archives/2007/01/developerworks.html		yes	Tim O'Reilly	by/2007--radar-legacy-developerworks-podcast-interviews-with-me.md
2007	01		Energy Innovation In the News	http://radar.oreilly.com/archives/2007/01/energy_innovati.html		yes	Tim O'Reilly	by/2007--radar-legacy-energy-innovation-in-the-news.md
2007	01		IBM Wants Many Eyes on Visualization	http://radar.oreilly.com/archives/2007/01/ibm_wants_many.html		yes	Tim O'Reilly	by/2007--radar-legacy-ibm-wants-many-eyes-on-visualization.md
2007	01		If Google Were a Restaurant	http://radar.oreilly.com/archives/2007/01/if_google_were.html		duplicate	Tim O'Reilly	
2007	01		If Google Were a Restaurant	http://radar.oreilly.com/2007/01/if-google-were-a-restaurant.html		yes	tim	by/2007--radar-legacy-if-google-were-a-restaurant.md
2007	01		Lovely Post by Kottke on iPhone	http://radar.oreilly.com/archives/2007/01/lovely_post_by.html		yes	Tim O'Reilly	by/2007--radar-legacy-lovely-post-by-kottke-on-iphone.md
2007	01		Oldies but Goodies:  The Network Really Is the Computer	http://radar.oreilly.com/archives/2007/01/oldies_but_good.html		yes	Tim O'Reilly	by/2007--radar-legacy-oldies-but-goodies-the-network-really-is-the-computer.md
2007	01		Open Source and William James	http://radar.oreilly.com/archives/2007/01/open_source_and.html		yes	Tim O'Reilly	by/2007--radar-legacy-open-source-and-william-james.md
2007	01		oreillygmt.eu blog launches	http://radar.oreilly.com/archives/2007/01/oreillygmteu_bl.html		yes	Tim O'Reilly	by/2007--radar-legacy-oreillygmt-eu-blog-launches.md
2007	01		Patent Reform Project Looking for RoR Help	http://radar.oreilly.com/archives/2007/01/patent_reform_p.html		yes	tim	by/2007--radar-legacy-patent-reform-project-looking-for-ror-help.md
2007	01		The Rise of One Person Businesses	http://radar.oreilly.com/archives/2007/01/post_4.html		yes	Tim O'Reilly	by/2007--radar-legacy-the-rise-of-one-person-businesses.md
2007	01		Presidential Primary 2.0?	http://radar.oreilly.com/archives/2007/01/presidential_pr.html		yes	Tim O'Reilly	by/2007--radar-legacy-presidential-primary-2-0.md
2007	01		Programming 2.0	http://radar.oreilly.com/archives/2007/01/programming_20.html		yes	Tim O'Reilly	by/2007--radar-legacy-programming-2-0.md
2007	01		"Remember the old ""Two Cultures"" Debate?"	http://radar.oreilly.com/archives/2007/01/remember_the_ol.html		yes	Tim O'Reilly	by/2007--radar-legacy-remember-the-old-two-cultures-debate.md
2007	01		Sonos + Rhapsody better than iPod + iTunes?	http://radar.oreilly.com/archives/2007/01/sonos_rhapsody.html		yes	Tim O'Reilly	by/2007--radar-legacy-sonos-rhapsody-better-than-ipod-itunes.md
2007	01		"Continue reading ""State of the Computer Book Market, Q4 06, Part 1, Overall Market Trend"""	http://radar.oreilly.com/archives/2007/01/state_of_the_co_2.html		yes	Tim O'Reilly	by/2007--radar-legacy-state-of-the-computer-book-market-q4-06-part-1-overall-market-trend.md
2007	01		"Continue reading ""State of the Computer Book Market, Q406, Part 2:  Category Winners and Losers"""	http://radar.oreilly.com/archives/2007/01/state_of_the_co_3.html		yes	Tim O'Reilly	by/2007--radar-legacy-state-of-the-computer-book-market-q406-part-2-category-winners-and-los.md
2007	01		"Tag Cloud of ""What is Web 2.0?"""	http://radar.oreilly.com/archives/2007/01/tag_cloud_of_wh.html		yes	Tim O'Reilly	by/2007--radar-legacy-tag-cloud-of-what-is-web-2-0.md
2007	01		Ten Government Hacks	http://radar.oreilly.com/archives/2007/01/ten_government.html		yes	Tim O'Reilly	by/2007--radar-legacy-ten-government-hacks.md
2007	01		The Connection Between Short, Modular and Open	http://radar.oreilly.com/archives/2007/01/the_connection.html		yes	Tim O'Reilly	by/2007--radar-legacy-the-connection-between-short-modular-and-open.md
2007	01		The Economics of SaaS Companies	http://radar.oreilly.com/archives/2007/01/the_economics_o_1.html		yes	tim	by/2007--radar-legacy-the-economics-of-saas-companies.md
2007	01		The iPhone As An eBook Reader	http://radar.oreilly.com/archives/2007/01/the_iphone_as_a.html		yes	Tim O'Reilly	by/2007--radar-legacy-the-iphone-as-an-ebook-reader.md
2007	01		Threads Considered Harmful	http://radar.oreilly.com/archives/2007/01/threads_conside.html		other-author	Nat Torkington	
2007	01		Web 2.0 Most Cited Wikipedia Entry of the Year	http://radar.oreilly.com/archives/2007/01/web_20_most_cit.html		yes	Tim O'Reilly	by/2007--radar-legacy-web-2-0-most-cited-wikipedia-entry-of-the-year.md
2007	01		wefeelfine.org -- Addictive Visualization of Collective Sentiment	http://radar.oreilly.com/archives/2007/01/wefeelfineorg_a.html		yes	tim	by/2007--radar-legacy-wefeelfine-org-addictive-visualization-of-collective-sentiment.md
2007	01		What Actually is Wikipedia's Conflict of Interest Policy	http://radar.oreilly.com/archives/2007/01/what_actually_i.html		yes	Tim O'Reilly	by/2007--radar-legacy-what-actually-is-wikipedia-s-conflict-of-interest-policy.md
2007	02		Big/Global or Small/Local?	http://radar.oreilly.com/archives/2007/02/bigglobal_or_sm.html		yes	Tim O'Reilly	by/2007--radar-legacy-big-global-or-small-local.md
2007	02		Chicago Tribune Notices Make:	http://radar.oreilly.com/archives/2007/02/chicago_tribune.html		yes	Tim O'Reilly	by/2007--radar-legacy-chicago-tribune-notices-make.md
2007	02		Data is the Intel Inside: One More Small Sign	http://radar.oreilly.com/archives/2007/02/data_is_the_int.html		yes	Tim O'Reilly	by/2007--radar-legacy-data-is-the-intel-inside-one-more-small-sign.md
2007	02		"Is ""Open Source"" Now Completely Meaningless?"	http://radar.oreilly.com/archives/2007/02/is_open_source_1.html		other-author	Nat Torkington	
2007	02		Is Tim O'Reilly Out of His Mind?	http://radar.oreilly.com/archives/2007/02/is_tim_oreilly.html		yes	Tim O'Reilly	by/2007--radar-legacy-is-tim-o-reilly-out-of-his-mind.md
2007	02		"Continue reading ""Pipes and Filters for the Internet"""	http://radar.oreilly.com/archives/2007/02/pipes_and_filte.html		yes	Tim O'Reilly	by/2007--radar-legacy-pipes-and-filters-for-the-internet.md
2007	02		Social Network Fatigue and the Web 2.0 Address Book	http://radar.oreilly.com/archives/2007/02/social_network_1.html		duplicate	Tim O'Reilly	
2007	02		have failed to build social networking features into their products	http://radar.oreilly.com/2007/02/social-network-fatigue-and-the.html		yes	tim	by/2007--radar-legacy-social-network-fatigue-and-the-missing-web-2-0-address-book.md
2007	02		Superbowl Sunday Reading Link List	http://radar.oreilly.com/archives/2007/02/superbowl_sunda.html		yes	Tim O'Reilly	by/2007--radar-legacy-superbowl-sunday-reading-link-list.md
2007	02		The Coming Internet Traffic Jam	http://radar.oreilly.com/archives/2007/02/the_coming_inte.html		yes	Tim O'Reilly	by/2007--radar-legacy-the-coming-internet-traffic-jam.md
2007	02		The First Real Web-Based Word Processor	http://radar.oreilly.com/archives/2007/02/the_first_real.html		yes	Tim O'Reilly	by/2007--radar-legacy-the-first-real-web-based-word-processor.md
2007	02		What We Really Sell to Our Customers is Control	http://radar.oreilly.com/archives/2007/02/what_we_really.html		yes	Tim O'Reilly	by/2007--radar-legacy-what-we-really-sell-to-our-customers-is-control.md
2007	02		Yahoo! Pipes: Some Tips	http://radar.oreilly.com/archives/2007/02/yahoo_pipes_som_1.html		other-author	Brady Forrest	
2007	03		A Dream of Peace	http://radar.oreilly.com/archives/2007/03/a_dream_of_peac.html		yes	tim	by/2007--radar-legacy-a-dream-of-peace.md
2007	03		Asking the Right Question	http://radar.oreilly.com/archives/2007/03/asking_the_righ.html		yes	tim	by/2007--radar-legacy-asking-the-right-question.md
2007	03		Call for a Blogger's Code of Conduct	http://radar.oreilly.com/archives/2007/03/call_for_a_blog_1.html		yes	tim	by/2007--radar-legacy-call-for-a-blogger-s-code-of-conduct.md
2007	03		Changing Attitudes Towards Privacy	http://radar.oreilly.com/archives/2007/03/changing_attitu.html		yes	tim	by/2007--radar-legacy-changing-attitudes-towards-privacy.md
2007	03		renewing interest in languages like Erlang and Haskell	http://radar.oreilly.com/archives/2007/03/concurrent_prog_1.html		yes	tim	by/2007--radar-legacy-concurrent-programming-erlang-haskell-and-xslt.md
2007	03		Data Center Construction for Competitive Advantage	http://radar.oreilly.com/archives/2007/03/data_center_con.html		yes	tim	by/2007--radar-legacy-data-center-construction-for-competitive-advantage.md
2007	03		Congressional hearings	http://radar.oreilly.com/archives/2007/03/dear_speaker_ca.html		yes	tim	by/2007--radar-legacy-dear-speaker-carl-malamud-at-it-again.md
2007	03		Different Approaches to the Semantic Web	http://radar.oreilly.com/archives/2007/03/different_appro_1.html		yes	tim	by/2007--radar-legacy-different-approaches-to-the-semantic-web.md
2007	03		Don't Miss Nat's Last Post	http://radar.oreilly.com/archives/2007/03/dont_miss_nats.html		yes	tim	by/2007--radar-legacy-don-t-miss-nat-s-last-post.md
2007	03		Focus of the Next ETech	http://radar.oreilly.com/archives/2007/03/focus_of_the_ne_1.html		yes	tim	by/2007--radar-legacy-focus-of-the-next-etech.md
2007	03		From Subprime Loans to Failing Newspapers	http://radar.oreilly.com/archives/2007/03/from_subprime_l.html		yes	tim	by/2007--radar-legacy-from-subprime-loans-to-failing-newspapers.md
2007	03		Greg Linden on Google's Deep Web Strategy	http://radar.oreilly.com/archives/2007/03/greg_linden_on.html		yes	tim	by/2007--radar-legacy-greg-linden-on-google-s-deep-web-strategy.md
2007	03		How Google Books is Changing Academic History	http://radar.oreilly.com/archives/2007/03/how_google_book.html		yes	tim	by/2007--radar-legacy-how-google-books-is-changing-academic-history.md
2007	03		MAKE on the Colbert Report tonight!	http://radar.oreilly.com/archives/2007/03/make_on_the_col.html		yes	tim	by/2007--radar-legacy-make-on-the-colbert-report-tonight.md
2007	03		Negative Reactions to Microsoft attack on Google at the AAP	http://radar.oreilly.com/archives/2007/03/negative_reacti_1.html		yes	tim	by/2007--radar-legacy-negative-reactions-to-microsoft-attack-on-google-at-the-aap.md
2007	03		O'Reilly Radar Executive Briefing	http://radar.oreilly.com/archives/2007/03/oreilly_radar_e_1.html		yes	tim	by/2007--radar-legacy-o-reilly-radar-executive-briefing-at-etech.md
2007	03		Programming Language Wars, Part One	http://radar.oreilly.com/archives/2007/03/programming_lan.html		yes	tim	by/2007--radar-legacy-programming-language-wars-part-one.md
2007	03		Secrets of Mental Math	http://radar.oreilly.com/archives/2007/03/secrets_of_ment.html		yes	tim	by/2007--radar-legacy-secrets-of-mental-math.md
2007	03		Seven Dirty Words Redux	http://radar.oreilly.com/archives/2007/03/seven_dirty_wor_1.html		yes	tim	by/2007--radar-legacy-seven-dirty-words-redux.md
2007	03		troubles at the Chronicle	http://radar.oreilly.com/archives/2007/03/sf_chronicle_in.html		yes	tim	by/2007--radar-legacy-sf-chronicle-in-trouble.md
2007	03		'sfearthquakes' on Twitter	http://radar.oreilly.com/archives/2007/03/sfearthquakes_o.html		other-author	marc	
2007	03		SMS Servers Replacing PCs in India	http://radar.oreilly.com/archives/2007/03/sms_servers_bei.html		other-author	brady	
2007	03		the piece I just did on subprime loans	http://radar.oreilly.com/archives/2007/03/subprime_loans.html		yes	tim	by/2007--radar-legacy-subprime-loans-glossary.md
2007	03		The Disappointment of John von Neumann's Unopened Box	http://radar.oreilly.com/archives/2007/03/the_disappointm.html		yes	tim	by/2007--radar-legacy-the-disappointment-of-john-von-neumann-s-unopened-box.md
2007	03		The Economics of Online Advertising	http://radar.oreilly.com/archives/2007/03/the_economics_o_3.html		yes	tim	by/2007--radar-legacy-the-economics-of-online-advertising.md
2007	03		"The ""other"" way to look at source code"	http://radar.oreilly.com/archives/2007/03/the_other_way_t_1.html		yes	tim	by/2007--radar-legacy-the-other-way-to-look-at-source-code.md
2007	03		long-ago complaint that the phone address book cries out to be a connected application	http://radar.oreilly.com/archives/2007/03/the-web-20-addr-1.html		yes	tim	by/2007--radar-legacy-the-web-2-0-address-book-may-have-arrived.md
2007	03		Tidbits from the X Prize Charity Event at Google	http://radar.oreilly.com/archives/2007/03/tidbits_from_th_1.html		yes	tim	by/2007--radar-legacy-tidbits-from-the-x-prize-charity-event-at-google.md
2007	03		Tools of Change for Publishing	http://radar.oreilly.com/archives/2007/03/tools_of_change_2.html		yes	tim	by/2007--radar-legacy-tools-of-change-for-publishing.md
2007	03		Twittering your Home	http://radar.oreilly.com/archives/2007/03/twittering_your.html		yes	tim	by/2007--radar-legacy-twittering-your-home.md
2007	03		Unitus Looking for Bay Area Fundraising Director	http://radar.oreilly.com/archives/2007/03/unitus_looking_1.html		yes	tim	by/2007--radar-legacy-unitus-looking-for-bay-area-fundraising-director.md
2007	03		VoIP encryption in a surveillance society	http://radar.oreilly.com/archives/2007/03/voip_encryption_1.html		yes	tim	by/2007--radar-legacy-voip-encryption-in-a-surveillance-society.md
2007	03		Web performance book could use examples of slowwwwww Ajax	http://radar.oreilly.com/archives/2007/03/web_performance.html		yes	tim	by/2007--radar-legacy-web-performance-book-could-use-examples-of-slowwwwww-ajax.md
2007	04		Amazon Sues Alexaholic...Everyone Loses	http://radar.oreilly.com/archives/2007/04/amazon_sues_ale.html		yes	tim	by/2007--radar-legacy-amazon-sues-alexaholic-everyone-loses.md
2007	04		Better Gmail	http://radar.oreilly.com/archives/2007/04/better_gmail_1.html		yes	tim	by/2007--radar-legacy-better-gmail.md
2007	04		Collab.Net Acquires Enterprise Business from SourceForge	http://radar.oreilly.com/archives/2007/04/collabnet_acqui.html		yes	tim	by/2007--radar-legacy-collab-net-acquires-enterprise-business-from-sourceforge.md
2007	04		Google and Privacy	http://radar.oreilly.com/archives/2007/04/google_and_priv.html		yes	tim	by/2007--radar-legacy-google-and-privacy.md
2007	04		GPLv3, Apache License Compatibility	http://radar.oreilly.com/archives/2007/04/gplv3_apache_li.html		other-author	allison	
2007	04		GPLv3, Committee A Meeting	http://radar.oreilly.com/archives/2007/04/gplv3_committee.html		other-author	allison	
2007	04		Hitwise Acquired by Experian	http://radar.oreilly.com/archives/2007/04/hitwise_acquire.html		yes	tim	by/2007--radar-legacy-hitwise-acquired-by-experian.md
2007	04		Mark Radcliffe on GPLv3	http://radar.oreilly.com/archives/2007/04/mark_radcliffe.html		other-author	allison	
2007	04		New Content Preview Features on oreilly.com	http://radar.oreilly.com/archives/2007/04/new_content_pre_1.html		yes	tim	by/2007--radar-legacy-new-content-preview-features-on-oreilly-com.md
2007	04		"""remove the web developer and the web gets developed"""	http://radar.oreilly.com/archives/2007/04/remove_the_web.html		yes	tim	by/2007--radar-legacy-remove-the-web-developer-and-the-web-gets-developed.md
2007	04		The Internationalization of Web 2.0	http://radar.oreilly.com/archives/2007/04/the_internation_1.html		yes	tim	by/2007--radar-legacy-the-internationalization-of-web-2-0.md
2007	04		We'd Love To Hear Your S3 Stories...And Numbers	http://radar.oreilly.com/archives/2007/04/wed_love_to_hea.html		yes	tim	by/2007--radar-legacy-we-d-love-to-hear-your-s3-stories-and-numbers.md
